"date","at","at_anom_1900-99"
197012,9.83333333333334,-0.277777777777777
197112,9.44444444444444,-0.666666666666668
197212,9.44444444444444,-0.666666666666668
197312,9.88888888888889,-0.222222222222221
197412,10.1666666666667,0.0555555555555571
197512,9.55555555555556,-0.555555555555555
197612,9.88888888888889,-0.222222222222221
197712,10,-0.111111111111112
197812,10.2222222222222,0.111111111111112
197912,10.3333333333333,0.222222222222221
198012,10.2222222222222,0.111111111111112
198112,10.6666666666667,0.555555555555555
198212,9.83333333333334,-0.277777777777777
198312,10.5,0.388888888888891
198412,9.94444444444444,-0.166666666666664
198512,9.22222222222222,-0.888888888888889
198612,10.7222222222222,0.611111111111112
198712,11.0555555555556,0.944444444444446
198812,10.4444444444444,0.333333333333334
198912,10.2777777777778,0.166666666666666
199012,10.4444444444444,0.333333333333334
199112,10.5,0.388888888888891
199212,11.3333333333333,1.22222222222222
199312,10.1666666666667,0.0555555555555571
199412,10.7777777777778,0.666666666666668
199512,11.1111111111111,0.999999999999998
199612,10.0555555555556,-0.0555555555555554
199712,10.9444444444444,0.833333333333334
199812,11.1666666666667,1.05555555555556
199912,10.2777777777778,0.166666666666666
200012,10.2222222222222,0.111111111111112
200112,10.1666666666667,0.0555555555555571
200212,10.3888888888889,0.277777777777779
200312,11.0555555555556,0.944444444444446
200412,11.3888888888889,1.27777777777778
200512,10.8888888888889,0.777777777777777
200612,10.7222222222222,0.611111111111112
200712,10.2777777777778,0.166666666666666
200812,9.83333333333334,-0.277777777777777
200912,10.2222222222222,0.111111111111112
201012,10.6666666666667,0.555555555555555
201112,9.66666666666667,-0.444444444444443
201212,10.2777777777778,0.166666666666666
201312,10.5,0.388888888888891
201412,11.3888888888889,1.27777777777778
