"date","at","at_anom_1900-99"
197012,8.5,-0.166666666666666
197112,8.05555555555556,-0.611111111111112
197212,8.11111111111111,-0.555555555555555
197312,8.55555555555556,-0.111111111111112
197412,8.72222222222222,0.0555555555555571
197512,8.11111111111111,-0.555555555555555
197612,8.44444444444445,-0.222222222222221
197712,8.61111111111111,-0.0555555555555571
197812,8.83333333333333,0.166666666666664
197912,8.94444444444445,0.277777777777779
198012,8.72222222222222,0.0555555555555571
198112,9.27777777777778,0.611111111111112
198212,8.38888888888889,-0.277777777777779
198312,9,0.333333333333334
198412,8.44444444444445,-0.222222222222221
198512,7.83333333333333,-0.833333333333333
198612,9.38888888888889,0.722222222222221
198712,9.77777777777778,1.11111111111111
198812,9.11111111111111,0.444444444444443
198912,8.88888888888889,0.222222222222221
199012,9.05555555555555,0.388888888888889
199112,9.16666666666667,0.5
199212,10.1111111111111,1.44444444444444
199312,8.77777777777778,0.111111111111112
199412,9.27777777777778,0.611111111111112
199512,9.66666666666667,0.999999999999998
199612,8.72222222222222,0.0555555555555571
199712,9.38888888888889,0.722222222222221
199812,9.72222222222222,1.05555555555556
199912,8.83333333333333,0.166666666666664
200012,8.83333333333333,0.166666666666664
200112,8.83333333333333,0.166666666666664
200212,8.94444444444445,0.277777777777779
200312,9.61111111111111,0.944444444444446
200412,9.94444444444444,1.27777777777778
200512,9.44444444444444,0.777777777777777
200612,9.27777777777778,0.611111111111112
200712,8.83333333333333,0.166666666666664
200812,8.44444444444445,-0.222222222222221
200912,8.88888888888889,0.222222222222221
201012,9.11111111111111,0.444444444444443
201112,8.16666666666667,-0.5
201212,8.88888888888889,0.222222222222221
201312,9.11111111111111,0.444444444444443
201412,9.94444444444444,1.27777777777778
