"","R","m","cov","seasonality","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","median_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"1","DUE",3,"pc","fixed_factors",694,7445,10.7276657060519,9804.51941249202,20997.038824984,0.813819635090442,0.958655265053307,0.992139236896014,7,1,0,"0 ","PctCrop2011Ws,WtDepWs,PctAlluvCoastWs,OmWs,PctUrbLo2011WsRp100,RckDepWs","WtDepWs,RunoffWs,BFIWs,PctAlluvCoastWs,PermWs,RdDensWsRp100","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,PctUrbHi2011WsRp100,WtDepWs",NA,"0.535439942830554,-0.418959436475797,0.417911114524649,0.368726978357164,0.360419796240065,0.325686197812224","-0.722535081365758,0.699996253971785,-0.648262491672125,0.509852458777089,-0.338805702374619,-0.314568246370422","0.738268924437927,0.461176667401758,-0.417331730285087,-0.399239145270988,-0.253292021639098,-0.243369520742109",NA,"WtDepWs,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,RunoffWs,BFIWs",NA,"0.639746638207704,-0.510298543228131,-0.499899513885083,-0.407144559213362,-0.361672532153294,0.321205943649113",NA
"2","DUE",3,"at","fixed_factors",694,7445,10.7276657060519,9692.02850831198,20772.057016624,0.810106666019186,0.963187514240233,0.990776828099921,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,BFIWs,PermWs,RdDensWsRp100","RunoffWs,BFIWs,PctAlluvCoastWs,PctIce2011Ws,WtDepWs,PctUrbHi2011WsRp100","BFIWs,PctIce2011Ws,RunoffWs,PctCrop2011Ws,PctUrbHi2011WsRp100,OmWs",NA,"-0.830329676011913,0.54198161568025,0.533034695329962,-0.511217408417635,-0.390328893625651,-0.377571592876389","0.787274884866772,-0.503019633659488,0.457220726375713,-0.437449693833559,-0.387369990751155,-0.301643522130921","-0.552425834780095,-0.457216845051763,0.450016877506941,-0.386131063090952,-0.273113806713778,-0.272257826001999",NA,"RckDepWs,PctImp2006WsRp100,PctUrbLo2011WsRp100,ElevWs,PctUrbOp2011WsRp100,PctGlacLakeFineWs",NA,"0.60295552535433,0.598387673443116,0.593647130188862,-0.53112319189874,0.503973571069128,0.496209323683018",NA
"3","DUE",3,"atpc","fixed_factors",711,7445,10.4711673699015,9679.07764036245,20780.1552807249,0.810534313358206,0.963248793525037,0.990845847809904,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,BFIWs,PermWs,RdDensWsRp100","RunoffWs,BFIWs,PctAlluvCoastWs,PctIce2011Ws,WtDepWs,PctUrbHi2011WsRp100","BFIWs,RunoffWs,PctIce2011Ws,PctCrop2011Ws,PctUrbHi2011WsRp100,OmWs",NA,"-0.832601639425294,0.538833404373131,0.505725359285556,-0.488637864635412,-0.388477026913105,-0.37806334846928","0.790055772776281,-0.511604178841416,0.461064348427731,-0.435353809343689,-0.398191595782389,-0.302008438308285","-0.58008439578247,0.480944345812151,-0.444759007175407,-0.352487855927383,-0.280643379885948,-0.248006611711",NA,"RunoffWs,PctUrbOp2011WsRp100,ElevWs,PopDen2010Ws,WsAreaSqKm,PctGlacLakeFineWs","PctImp2006WsRp100,PctUrbLo2011WsRp100,RckDepWs,ElevWs,PctUrbOp2011WsRp100,PctGlacLakeFineWs","-0.609370104958775,0.544431827355663,-0.47554909642668,0.451371112748749,-0.372183681957521,0.370053495989133","0.622672766059737,0.612207635145862,0.605570367904136,-0.56519372792134,0.543076290658011,0.522344677627105"
"4","DUE",4,"pc","fixed_factors",708,7445,10.5155367231638,9689.17750734741,20794.3550146948,0.833578536374122,0.966231906187545,0.991779343608341,8,1,0,"0 ","WtDepWs,RunoffWs,BFIWs,PctAlluvCoastWs,PermWs,RdDensWsRp100","PctCrop2011Ws,WtDepWs,PctAlluvCoastWs,OmWs,PctIce2011Ws,RdDensWsRp100","WtDepWs,OmWs,PctCrop2011Ws,ElevWs,PctUrbLo2011WsRp100,WsAreaOver1000","RunoffWs,PctIce2011Ws,OmWs,PctAlluvCoastWs,BFIWs,PctUrbHi2011WsRp100","-0.724568442984165,0.71577937372946,-0.632604369423835,0.546581701774328,-0.349258108903023,-0.337243093976763","-0.6355564633474,0.58126140451135,-0.546952777203622,-0.457561572760912,-0.374682033770447,0.28613003711289","-0.550942640043415,0.422374433541119,0.310245252518292,-0.284077644818174,0.269996292782675,-0.250294039005502","0.575998878497933,-0.441666812937585,-0.33796800136502,0.324760702470466,-0.20278256518472,-0.188648952851569","WtDepWs,RckDepWs,PctUrbLo2011WsRp100,PctAlluvCoastWs,RunoffWs,BFIWs",NA,"0.633588311263784,-0.480625794869475,-0.443722894556962,-0.430530212815644,-0.378931742551455,0.374064021259884",NA
"5","DUE",4,"at","fixed_factors",708,7445,10.5155367231638,9587.00866842573,20590.0173368515,0.833136800123111,0.966000910379894,0.991083233914635,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctCrop2011Ws,BFIWs,RdDensWsRp100","RunoffWs,PctIce2011Ws,PctAlluvCoastWs,OmWs,BFIWs,PctUrbHi2011WsRp100","BFIWs,RunoffWs,WtDepWs,PermWs,PctIce2011Ws,RdDensWsRp100","WtDepWs,BFIWs,WsAreaOver1000,PctIce2011Ws,PctAlluvCoastWs,ElevWs","-0.807555042748873,0.587963814266145,0.452124317957978,0.45100659525051,-0.414617875441711,-0.382621908969109","0.686571991231955,-0.454322061483568,0.358508862078421,-0.331881306631686,-0.321013797543053,-0.266898822437543","0.671372416700484,-0.559548700589423,0.542966574178342,0.347916346379396,0.312460944447136,0.260947614770522","0.365004330545253,0.349046188770331,0.28053932045541,0.254329527016326,0.221625793281915,0.219948309353362","PctImp2006WsRp100,PctUrbLo2011WsRp100,RckDepWs,ElevWs,PctUrbOp2011WsRp100,PctGlacLakeFineWs",NA,"0.604223867588441,0.599702503560997,0.584969693323755,-0.548983289591984,0.511942004911972,0.495016827697692",NA
"6","DUE",4,"atpc","fixed_factors",725,7445,10.2689655172414,9573.86503785964,20597.7300757193,0.832162553718874,0.966070751299576,0.991196381136277,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctCrop2011Ws,BFIWs,RdDensWsRp100","RunoffWs,PctIce2011Ws,PctAlluvCoastWs,OmWs,BFIWs,PctUrbHi2011WsRp100","BFIWs,WtDepWs,RunoffWs,PermWs,PctIce2011Ws,RdDensWsRp100","WtDepWs,BFIWs,PctAlluvCoastWs,WsAreaOver1000,PctIce2011Ws,ElevWs","-0.806971805340974,0.589142396734192,0.45315378860389,0.450554129922225,-0.413307387703286,-0.382647823339267","0.68575981956484,-0.459605697223012,0.357308799988879,-0.330998464836318,-0.325124386528591,-0.266177108339003","0.663559730510761,0.552061266921109,-0.542986685344284,0.352991268223143,0.305760609607943,0.262763099501904","0.339365892983761,0.269868824613838,0.259416211576572,0.25624131718761,0.212565668480769,0.185723677802829","RunoffWs,PctUrbOp2011WsRp100,ElevWs,PopDen2010Ws,WsAreaSqKm,PctGlacLakeFineWs","PctImp2006WsRp100,PctUrbLo2011WsRp100,RckDepWs,ElevWs,PctUrbOp2011WsRp100,PctGlacLakeFineWs","-0.610277233369505,0.543955252428541,-0.473974057222335,0.445324562724352,-0.38176580632452,0.369978211797393","0.627753286828209,0.617049760488507,0.58619177040767,-0.582583797455029,0.551313391597848,0.521790950428639"
