"","R","m","cov","seasonality","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","median_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"1","DUE",4,"pc","fixed_factors",708,7445,10.5155367231638,9738.73072144123,20893.4614428825,0.83877561475413,0.962952107280973,0.991616068924457,7,1,0,"0 ","WtDepWs,PctCrop2011Ws,PctAlluvCoastWs,OmWs,PctIce2011Ws,RckDepWs","RunoffWs,PctIce2011Ws,OmWs,PctAlluvCoastWs,PermWs,RckDepWs","WtDepWs,BFIWs,OmWs,RdDensWsRp100,PermWs,PctCrop2011Ws","RunoffWs,WtDepWs,BFIWs,PctAlluvCoastWs,PermWs,RdDensWsRp100","-0.636770611291455,0.569326395282458,0.539026367933056,0.419392076469513,0.330440110569623,0.329311301990281","0.488503396108365,-0.445156821632142,-0.319630741190461,0.307235177829321,0.188116614935383,0.176348322855942","0.658958862925708,0.34704884657801,-0.305574578379596,0.301524701678712,0.286246572094565,-0.248349858073652","0.748938364893338,-0.648002666298584,-0.635998917135914,0.52023916100391,-0.330306130488296,-0.303576995508964","WtDepWs,PctIce2011Ws,RckDepWs,RdDensWsRp100,PctGlacLakeFineWs,WsAreaOver1000",NA,"0.380627464724556,0.246948684870652,-0.208749868511288,-0.160767124527279,0.152758549914057,0.145068563558917",NA
"2","DUE",4,"at","fixed_factors",708,7445,10.5155367231638,9628.1560880417,20672.3121760834,0.84112778240852,0.963365755274158,0.991454968613937,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,PctCrop2011Ws,BFIWs,RunoffWs,PermWs","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,OmWs,PctUrbHi2011WsRp100","BFIWs,RunoffWs,WtDepWs,PermWs,RdDensWsRp100,PctUrbHi2011WsRp100","PctAlluvCoastWs,WtDepWs,PctGlacLakeFineWs,RckDepWs,RdDensWsRp100,OmWs","-0.791022676574097,0.575536882267749,0.462227421369295,-0.362590942537194,0.360991589209173,-0.359496992343492","0.727626564016291,-0.485258381405626,-0.400910078231687,0.37517972390633,-0.302755744800704,-0.264721702656751","0.610262525911314,-0.548993205377616,0.547052661036817,0.412627326714332,0.312761347509253,0.268386328727365","0.284437053928663,0.245648563186928,0.243949410948823,0.235742429708302,0.207056825008827,-0.192474645223591","PctAlluvCoastWs,RckDepWs,WtDepWs,BFIWs,ElevWs,PctIce2011Ws",NA,"0.55608772782804,0.541092829524174,-0.54062808564239,-0.49655546312194,-0.456940217704574,-0.399554244472638",NA
"3","DUE",4,"atpc","fixed_factors",725,7445,10.2689655172414,9613.62365135852,20677.247302717,0.843156943849084,0.963377167884402,0.991308898771455,30,3,0,"0 ","WtDepWs,PctAlluvCoastWs,PctCrop2011Ws,RunoffWs,PermWs,BFIWs","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,OmWs,PctUrbHi2011WsRp100","BFIWs,WtDepWs,RunoffWs,PermWs,RdDensWsRp100,PctUrbHi2011WsRp100","PctAlluvCoastWs,RckDepWs,PctGlacLakeFineWs,WtDepWs,OmWs,RdDensWsRp100","-0.791490323078813,0.576277087981777,0.458280311294984,0.372808160122571,-0.361554104052267,-0.360233371639901","0.710810181598756,-0.488025923800373,-0.381138394271599,0.369059557309763,-0.307659962600332,-0.259020826308478","0.608567688377174,0.560468551908983,-0.55754761040333,0.419847856915298,0.321492954236005,0.267381201013702","0.318341328491382,0.25480096010835,0.218663450064756,0.215004091001851,-0.190979357771387,0.174543809041489","RunoffWs,OmWs,ElevWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,WsAreaSqKm","PctAlluvCoastWs,RckDepWs,WtDepWs,BFIWs,RunoffWs,ElevWs","-0.473963775789755,0.460592172532534,-0.453393038176768,0.332045834267251,0.321249611916139,-0.301929316073543","0.546409766593258,0.532849257766166,-0.527825945661283,-0.490579519251951,0.428554778134732,-0.421382076977061"
