"","R","m","cov","seasonality","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","meidian_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"27","DUE",1,"atpc","fixed_factors",1349,8191,6.07190511489993,-2572.07110724163,-2446.14221448326,0.68793982677455,0.930576556456975,0.997678266444653,3943,732,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PopDen2010Ws,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100",NA,NA,NA,"-0.427859892322288,0.360243981030019,-0.284480934168671,-0.271591970770172,-0.239701288144252,-0.225637666471178",NA,NA,NA,"PctIce2011Ws,ElevWs,PctCrop2011Ws,WsAreaSqKm,PctUrbOp2011WsRp100,RdDensWsRp100","WtDepWs,ElevWs,PctIce2011Ws,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,RdDensWsRp100","0.505177325660171,0.475346305741724,0.455737232893867,0.440790386822841,-0.384644823766023,-0.357332182167878","-0.701872615495756,-0.680935299811597,-0.629424730585545,0.472567391387044,0.462193782250302,0.458054928683928"
"28","DUE",1,"pc","fourier",665,8191,12.3172932330827,-1674.82444176656,-2019.64888353311,0.607930602512342,0.910599709899634,0.997316412053364,450,56,0,"0 ","PctIce2011Ws,PopDen2010Ws,BFIWs,RunoffWs,PctUrbHi2011WsRp100,RckDepWs",NA,NA,NA,"-0.358998057670917,-0.270781367711108,-0.260066930991727,0.242301755223746,-0.238401597733908,0.228830655775044",NA,NA,NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,WsAreaSqKm,WtDepWs,PctUrbOp2011WsRp100",NA,"-0.809641662480771,-0.762187498087518,0.599850158476737,-0.568932323844348,-0.560768705097919,0.548399233859738",NA
"29","DUE",1,"at","fourier",665,8191,12.3172932330827,-1408.40090911735,-1486.80181823471,0.631668190676082,0.911332008454394,0.997094721845886,1964,361,0,"0 ","BFIWs,PctIce2011Ws,WsAreaSqKm,RunoffWs,PopDen2010Ws,PctUrbHi2011WsRp100",NA,NA,NA,"-0.500434841493293,-0.360766563196569,-0.326556883806315,0.295857669186122,-0.205776545589957,-0.179299456410554",NA,NA,NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,WtDepWs,RckDepWs,PctUrbOp2011WsRp100",NA,"0.862165688915684,0.678032115408207,-0.66760312672643,0.644156933175042,-0.630603235156092,-0.623453417363702",NA
"30","DUE",1,"atpc","fourier",1159,8191,7.06729939603106,-2147.81240113092,-1977.62480226184,0.656829523602443,0.92828295471852,0.997754594710658,3441,659,0,"0 ","PopDen2010Ws,PctIce2011Ws,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100,PctImp2006WsRp100,RunoffWs",NA,NA,NA,"-0.316388657787314,-0.31558964957463,-0.276793162815218,-0.261450581659182,-0.254013815460286,0.246879227270044",NA,NA,NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,PctGlacLakeFineWs,RckDepWs","WtDepWs,ElevWs,PctIce2011Ws,RdDensWsRp100,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100","0.870464981703085,0.690181177673622,-0.645205180899328,-0.594454665168573,-0.546721676016425,-0.540686748767363","-0.717868057553851,-0.711837959784086,-0.684365925775886,0.530977751636894,0.529132971267035,0.488522102823464"
"31","DUE",2,"pc","fixed_factors",873,8191,9.38258877434135,-2913.17309519822,-4080.34619039643,0.725481384017414,0.94421228020305,0.997688984017387,2427,426,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RdDensWsRp100,PermWs","RckDepWs,PctUrbOp2011WsRp100,RdDensWsRp100,PermWs,PctIce2011Ws,PctUrbLo2011WsRp100",NA,NA,"-0.609000553182101,0.58514797200965,-0.447589757933832,0.285723068433862,0.284316774174436,0.21587366035237","-0.727791033767861,-0.636666700676177,-0.599840277316856,-0.590318983591079,0.555228624710731,-0.550027689929112",NA,NA,"ElevWs,PctIce2011Ws,WtDepWs,WsAreaSqKm,BFIWs,PctUrbOp2011WsRp100",NA,"-0.736533137664263,-0.644258675368375,-0.628591269033123,-0.528240539607732,-0.504393853482488,0.494881666250388",NA
"32","DUE",2,"at","fixed_factors",873,8191,9.38258877434135,-2552.09954042568,-3358.19908085136,0.720538150823445,0.939323265001156,0.997399379123494,2860,514,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,RdDensWsRp100,PctAlluvCoastWs,ElevWs","RckDepWs,BFIWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,PermWs",NA,NA,"-0.707004581579058,0.56317340094888,-0.491327112228589,0.376112021989734,0.348295094853216,-0.312658910465282","-0.77753982584719,-0.526056897793515,0.489680572734593,0.432917167798566,-0.405800726021113,-0.384777078232188",NA,NA,"PctIce2011Ws,WtDepWs,RckDepWs,RdDensWsRp100,ElevWs,PctUrbOp2011WsRp100",NA,"0.75322655453411,0.600803885643949,-0.551293775361157,-0.549305715058806,0.484001841714864,-0.459241940495305",NA
"33","DUE",2,"atpc","fixed_factors",1367,8191,5.9919531821507,-3344.13645749854,-3954.27291499709,0.759077956698612,0.950856773767021,0.997572287167243,4391,753,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RdDensWsRp100,PermWs","RckDepWs,PctIce2011Ws,RdDensWsRp100,PctUrbOp2011WsRp100,PermWs,WtDepWs",NA,NA,"-0.595992864320061,0.583425355761692,-0.44672142403078,0.283531246301526,0.265433006793373,0.199328515583153","-0.787826496064186,0.627757612461359,-0.623547143063059,-0.615599639099634,-0.604258128264712,0.547415255493368",NA,NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,RckDepWs,PermWs,PctUrbOp2011WsRp100","WtDepWs,ElevWs,PctIce2011Ws,BFIWs,PctUrbLo2011WsRp100,PctUrbOp2011WsRp100","0.75126826596384,0.549674533543567,-0.525304077972862,-0.503471566716701,-0.501621928850457,-0.495255647985257","-0.67801155021912,-0.66033246895198,-0.572410068099778,-0.492652417568956,0.450821678510108,0.44287151381033"
"34","DUE",2,"pc","fourier",683,8191,11.9926793557833,-2447.95464112431,-3529.90928224862,0.683632342730107,0.941529796232638,0.997370228513185,10,1,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,RdDensWsRp100,PctAlluvCoastWs,PermWs","RckDepWs,PctIce2011Ws,RdDensWsRp100,PctUrbOp2011WsRp100,WtDepWs,PermWs",NA,NA,"-0.606865634534932,0.546265095947949,-0.450353741580583,0.286929648143971,0.27605035427578,0.215687539253584","-0.813494549809139,0.666783224631339,-0.614421981231493,-0.590093885592676,0.577468800846635,-0.575465895655327",NA,NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,WsAreaSqKm,WtDepWs,PctUrbOp2011WsRp100",NA,"-0.798242286551952,-0.763707508137035,0.591412633375379,-0.580579264442749,-0.545661949424047,0.542848416795137",NA
"35","DUE",2,"at","fourier",683,8191,11.9926793557833,-2113.36713509041,-2860.73427018081,0.682414160955929,0.936273344863116,0.997149061621276,2239,385,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,RdDensWsRp100,PctAlluvCoastWs,ElevWs","RckDepWs,WtDepWs,PctIce2011Ws,BFIWs,RdDensWsRp100,PermWs",NA,NA,"-0.671943995043002,0.501177444458714,-0.469202344811178,0.340216679986197,0.319777873410034,-0.274433753858736","-0.825306911341605,0.538756063433885,0.531789634634737,-0.469888632820092,-0.451617519588728,-0.432155000165858",NA,NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,WtDepWs,PctUrbOp2011WsRp100,RckDepWs",NA,"0.855603589528575,0.693483366347695,-0.663951766440333,0.640771272880286,-0.628820838126975,-0.610931877609994",NA
"36","DUE",2,"atpc","fourier",1177,8191,6.95921835174172,-2867.33091869953,-3380.66183739907,0.715523458331649,0.949439669445524,0.997201148080817,3785,721,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RdDensWsRp100,PermWs","RckDepWs,PctIce2011Ws,RdDensWsRp100,WtDepWs,PermWs,PctUrbOp2011WsRp100",NA,NA,"-0.562019820129523,0.526638660512627,-0.419229120542261,0.260828195166944,0.24075958190524,0.159828786049489","-0.846552327626021,0.691256581873651,-0.604456924763239,0.596869715337138,-0.575388018375239,-0.558239969605512",NA,NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,RckDepWs,PctGlacLakeFineWs","ElevWs,WtDepWs,PctIce2011Ws,PctUrbOp2011WsRp100,BFIWs,WsAreaSqKm","0.875810038284562,0.691597807259274,-0.6453026564945,-0.595616443805549,-0.562049697329413,-0.547740530081305","-0.701754091616523,-0.664190502194399,-0.592996211331333,0.493265477291163,-0.483315387482976,-0.480484352546682"
"37","DUE",3,"pc","fixed_factors",890,8191,9.20337078651685,-3552.20166698778,-5324.40333397556,0.734056036199944,0.955997029732008,1,3878,726,0,"0 ","PctIce2011Ws,RdDensWsRp100,RckDepWs,PctGlacLakeFineWs,RunoffWs,PctUrbOp2011WsRp100","RckDepWs,PctUrbOp2011WsRp100,PermWs,PctUrbLo2011WsRp100,RdDensWsRp100,PctImp2006WsRp100","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RunoffWs,PopDen2010Ws",NA,"-0.599883637620242,0.598032663104866,0.596648046980173,0.574131697570331,-0.54464196672125,0.406289685722541","-0.692793030755142,-0.605389592043738,-0.580856315586819,-0.548704251023859,-0.535345128185602,-0.521229460383911","-0.531798392907447,0.490681261964813,-0.39424378007504,0.271100573274334,0.183419298320565,-0.17263594714781",NA,"ElevWs,WtDepWs,PctIce2011Ws,BFIWs,WsAreaSqKm,PctAlluvCoastWs",NA,"-0.69169687130062,-0.622888712207833,-0.606843727393539,-0.56789993795676,-0.49947565988624,0.429151488156536",NA
"38","DUE",3,"at","fixed_factors",890,8191,9.20337078651685,-3180.14519829947,-4580.29039659895,0.724718857529768,0.949455908832575,1,4058,786,0,"0 ","PctIce2011Ws,RdDensWsRp100,RckDepWs,PctGlacLakeFineWs,ElevWs,WtDepWs","RckDepWs,BFIWs,RunoffWs,PctGlacLakeFineWs,RdDensWsRp100,PctUrbOp2011WsRp100","RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,PctAlluvCoastWs,RckDepWs",NA,"-0.726347459082664,0.625640975502817,0.609919447874264,0.52000280016988,-0.453239351617388,-0.437473733772663","-0.653205210284898,-0.57587829070589,0.573478903361677,-0.496062606763683,-0.470628312626093,-0.446522049696345","0.512915616288379,-0.423154415812086,-0.364019016564603,-0.356074751152196,0.338142121669163,0.298302129386109",NA,"PctIce2011Ws,WtDepWs,RckDepWs,RdDensWsRp100,ElevWs,PctAlluvCoastWs",NA,"0.736546344911528,0.601645723349185,-0.51902794186682,-0.491320506133851,0.449570021832691,-0.428452766194883",NA
"39","DUE",3,"atpc","fixed_factors",1384,8191,5.91835260115607,-4008.61435059914,-5249.22870119828,0.767643540248062,0.95868957039361,1,5181,994,0,"0 ","RckDepWs,PctIce2011Ws,RdDensWsRp100,PctGlacLakeFineWs,RunoffWs,PctUrbOp2011WsRp100","RckDepWs,PctIce2011Ws,RdDensWsRp100,PctUrbOp2011WsRp100,PermWs,WtDepWs","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RunoffWs,PopDen2010Ws",NA,"0.621665664888816,-0.610798390858716,0.594575810081261,0.573170360487566,-0.524997095982723,0.39921222011055","-0.786834904444734,0.64148341568314,-0.640256001223674,-0.609734580796702,-0.588721198857995,0.534202954504133","-0.518320594199541,0.489363324516571,-0.396996610352524,0.272176951072807,0.201316906907417,-0.197077344792206",NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,RckDepWs,PermWs,PctUrbOp2011WsRp100","WtDepWs,ElevWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbLo2011WsRp100","0.740871561113618,0.509504865025276,-0.49490796164971,-0.473410309237655,-0.45661310362096,-0.452893922299013","-0.675751273032311,-0.623186260441539,-0.562912126246194,-0.52363671086926,0.437072768433714,0.399841907233901"
"40","DUE",3,"pc","fourier",700,8191,11.7014285714286,-3078.27582082388,-4756.55164164777,0.69599350260692,0.950450716415272,1,3087,586,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,RunoffWs,PctAlluvCoastWs,BFIWs","RckDepWs,RdDensWsRp100,PctIce2011Ws,PctUrbOp2011WsRp100,PermWs,PctGlacLakeFineWs","RdDensWsRp100,RunoffWs,PctGlacLakeFineWs,PctIce2011Ws,RckDepWs,PctUrbOp2011WsRp100",NA,"-0.454083896242602,0.360994136832295,-0.357062274438016,0.331372316466269,0.25631074476844,-0.245023618704525","-0.756492487174668,-0.629074958254397,0.620248297251104,-0.60798150931959,-0.555429538717411,-0.540415434330425","0.631897170854161,-0.612743558343115,0.609866077403455,-0.571306939231825,0.567743667736085,0.455185021644091",NA,"PctIce2011Ws,ElevWs,WsAreaSqKm,WtDepWs,RdDensWsRp100,BFIWs",NA,"-0.787321953506564,-0.748639677409362,-0.577049820282427,-0.551792068881425,0.531983330600056,-0.494226450225753",NA
"41","DUE",3,"at","fourier",700,8191,11.7014285714286,-2753.32059677792,-4106.64119355585,0.68655711529178,0.944780885655175,1,3361,643,0,"0 ","PctIce2011Ws,RdDensWsRp100,PctGlacLakeFineWs,RckDepWs,RunoffWs,ElevWs","RckDepWs,RunoffWs,BFIWs,PctGlacLakeFineWs,RdDensWsRp100,PctUrbOp2011WsRp100","RunoffWs,BFIWs,PctIce2011Ws,WtDepWs,PopDen2010Ws,PctAlluvCoastWs",NA,"-0.682065496007792,0.651285237835189,0.562185191445513,0.554907434362184,-0.466278699251589,-0.464369737930358","-0.722664950567746,0.536710769914514,-0.532051812416034,-0.517008162040646,-0.511672502608934,-0.474222137988212","0.532189527879166,-0.428386078906651,-0.368745022210395,-0.296501456844712,-0.288252247767514,0.274045036056999",NA,"PctIce2011Ws,ElevWs,WtDepWs,RdDensWsRp100,RckDepWs,PctUrbOp2011WsRp100",NA,"0.870978561768798,0.690495982065515,0.662074516797439,-0.633497052890432,-0.605134516951495,-0.60384451474759",NA
"42","DUE",3,"atpc","fourier",1194,8191,6.86013400335008,-3565.66109095937,-4743.32218191873,0.725372229836955,0.953963223118562,1,4517,879,0,"0 ","RdDensWsRp100,PctGlacLakeFineWs,RunoffWs,RckDepWs,PctIce2011Ws,PctUrbOp2011WsRp100","RckDepWs,PctIce2011Ws,RdDensWsRp100,PctUrbOp2011WsRp100,PermWs,PctGlacLakeFineWs","PctIce2011Ws,RckDepWs,WtDepWs,RunoffWs,PopDen2010Ws,PctAlluvCoastWs",NA,"0.624325672163739,0.624110421497885,-0.622392964415579,0.579973527676428,-0.557924487458282,0.444227167237463","-0.798653584324982,0.659518824125829,-0.640890664490358,-0.58607619083561,-0.558167009423168,-0.541792148477982","-0.438179089641289,0.369522914789464,-0.338803297180332,0.295875025891372,-0.255266297267857,0.236287522651604",NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,RckDepWs,PermWs","ElevWs,WtDepWs,BFIWs,PctIce2011Ws,WsAreaSqKm,PctAlluvCoastWs","0.898286072822451,0.675819267753413,-0.626019544197921,-0.570234715982042,-0.555866865870112,-0.528040767478133","-0.660872417195126,-0.654608407025256,-0.572242073184656,-0.549995426239296,-0.445400116539296,0.423081772821868"
"43","DUE",4,"pc","fixed_factors",906,8191,9.04083885209713,-3848.56552374634,-5885.13104749268,0.912738267505946,0.978398222810141,1,3980,727,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RdDensWsRp100,RunoffWs","WsAreaSqKm,BFIWs,ElevWs,RckDepWs,PctUrbOp2011WsRp100,RdDensWsRp100","RckDepWs,PermWs,WtDepWs,PctUrbOp2011WsRp100,PctIce2011Ws,PctUrbLo2011WsRp100","RdDensWsRp100,PctIce2011Ws,RckDepWs,PctGlacLakeFineWs,RunoffWs,PctUrbOp2011WsRp100","-0.539810556106,0.482926833534988,-0.389600574043442,0.271318021218797,0.190894152364685,0.169228768148143","0.630316481466885,0.473783104612107,0.426380610503412,0.416575221752061,-0.292187153875543,-0.268324945363717","-0.787455355696559,-0.549132551557326,0.538621375917573,-0.536114290898231,0.503224687430225,-0.486886887100631","0.609218344414144,-0.597006005007246,0.588285144418024,0.58355052083507,-0.562164894566053,0.421577565936234","ElevWs,WtDepWs,PctIce2011Ws,BFIWs,WsAreaSqKm,PctAlluvCoastWs",NA,"-0.70074574014362,-0.658113780432254,-0.64008487995818,-0.52628830836206,-0.472319496374499,0.452969731004918",NA
"44","DUE",4,"at","fixed_factors",906,8191,9.04083885209713,-3470.76735184032,-5129.53470368064,0.921779869916499,0.967571627936307,0.997282334826225,3374,589,0,"0 ","RdDensWsRp100,PctIce2011Ws,ElevWs,PctUrbOp2011WsRp100,RckDepWs,PctGlacLakeFineWs","PctIce2011Ws,RunoffWs,BFIWs,WtDepWs,RckDepWs,PctAlluvCoastWs","RckDepWs,BFIWs,WtDepWs,PctIce2011Ws,WsAreaSqKm,PctGlacLakeFineWs","ElevWs,PctUrbOp2011WsRp100,WsAreaSqKm,PopDen2010Ws,PctImp2006WsRp100,PctUrbLo2011WsRp100","0.768384189626341,-0.76554200037828,-0.698315526794149,0.654658832417779,0.601573157071292,0.601282874080575","-0.485847653001421,0.357824996382543,-0.346775712452546,-0.33081682382237,0.316069226681912,0.290228501806012","-0.796093548963369,-0.57417705599234,0.443767670568868,0.389889262294391,-0.358960911517638,-0.310694117943633","-0.610222674135457,0.555605333560771,-0.503599866060342,0.498746007032467,0.479282958598239,0.472049323903017","PctIce2011Ws,WtDepWs,RdDensWsRp100,RckDepWs,ElevWs,PctUrbOp2011WsRp100",NA,"0.756794858248731,0.605228703340629,-0.563675154483981,-0.540733587494999,0.539537509326318,-0.492760371734495",NA
"45","DUE",4,"atpc","fixed_factors",1400,8191,5.85071428571429,-4293.222256132,-5786.44451226401,0.918521472360375,0.981141078422431,1,5294,998,0,"0 ","RunoffWs,PctGlacLakeFineWs,RdDensWsRp100,RckDepWs,PctIce2011Ws,PctUrbOp2011WsRp100","WsAreaSqKm,BFIWs,ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,RckDepWs","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RunoffWs,PopDen2010Ws","RckDepWs,PctIce2011Ws,WtDepWs,RdDensWsRp100,PermWs,PctUrbOp2011WsRp100","-0.632655758617551,0.631173052259415,0.623343608206012,0.574130089900053,-0.555124399223018,0.446811340194259","0.666066513194285,0.488930267519576,0.476429485871015,-0.333110166829484,-0.318627104847857,0.306736810295861","-0.520957353285814,0.459944159742927,-0.385019339049787,0.272047970695028,0.208760366315266,-0.191987943837858","-0.854419430285815,0.56636971307606,0.547052838723276,-0.541579013937641,-0.539576949757413,-0.525925446915262","PctIce2011Ws,RckDepWs,ElevWs,RdDensWsRp100,PermWs,PctUrbOp2011WsRp100","WtDepWs,ElevWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,PctUrbLo2011WsRp100","0.738823486598569,-0.535410553312139,0.496515002106268,-0.48764834838067,-0.462498282503461,-0.456046219211035","-0.706212923004175,-0.638137482951122,-0.563656053031785,-0.528290984334624,0.460478561581389,0.416711905284089"
"46","DUE",4,"pc","fourier",716,8191,11.4399441340782,-3390.08304794624,-5348.16609589249,0.905475205506669,0.972377338699625,1,4090,717,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,RunoffWs,BFIWs,PctAlluvCoastWs","WsAreaSqKm,ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,BFIWs,PctIce2011Ws","RckDepWs,PctIce2011Ws,WtDepWs,RdDensWsRp100,PermWs,PctUrbOp2011WsRp100","RdDensWsRp100,RunoffWs,PctGlacLakeFineWs,PctIce2011Ws,RckDepWs,PctUrbOp2011WsRp100","-0.474815699106064,0.358642148683148,-0.355714345096354,0.295890067619737,-0.261854211630477,0.251216032445107","0.691004399674117,0.570697456158356,-0.460870209454143,-0.427088437089917,0.426798929501537,0.336744082065247","-0.843501189637023,0.552095681998797,0.543884951751775,-0.508865325745489,-0.507360025607032,-0.499451486649669","0.635394229984907,-0.617117913484596,0.61062210265703,-0.570343487068714,0.557710657506691,0.459478886574054","PctIce2011Ws,ElevWs,WtDepWs,RdDensWsRp100,WsAreaSqKm,PctUrbOp2011WsRp100",NA,"-0.815246376263044,-0.750970807344679,-0.589209881413495,0.548492371439768,-0.544804310674923,0.509083943166955",NA
"47","DUE",4,"at","fourier",716,8191,11.4399441340782,-3040.05566429378,-4648.11132858757,0.918236537718916,0.969284000916493,0.996988007387247,2499,421,0,"0 ","ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,PctGlacLakeFineWs,PctIce2011Ws,RunoffWs","PctIce2011Ws,BFIWs,RunoffWs,WtDepWs,RckDepWs,PctAlluvCoastWs","RckDepWs,BFIWs,WtDepWs,PctIce2011Ws,PctGlacLakeFineWs,RdDensWsRp100","ElevWs,PctUrbOp2011WsRp100,WsAreaSqKm,RdDensWsRp100,PopDen2010Ws,PctImp2006WsRp100","-0.791000273772247,0.784739897107857,0.745368886969395,0.634830583410586,-0.611079732332507,-0.608571253514563","-0.478887123212247,-0.373700272144921,0.335891844832118,-0.315861843570061,0.268650120886768,0.248466315996398","-0.818777162193717,-0.572109994180834,0.466467748554321,0.43419726015915,-0.36722702528157,-0.363548465648093","-0.714894566463967,0.621125430345363,-0.556507823374034,0.554557666092295,0.503901264828363,0.498223001113443","PctIce2011Ws,ElevWs,WtDepWs,RdDensWsRp100,RckDepWs,PctUrbOp2011WsRp100",NA,"0.875426674939,0.671241861380344,0.660610756971487,-0.636525551566185,-0.620109657573052,-0.594482194983812",NA
"48","DUE",4,"atpc","fourier",1210,8191,6.76942148760331,-3857.9214326118,-5295.8428652236,0.917886543731095,0.97745068247745,1,4581,869,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,RunoffWs,BFIWs,PctAlluvCoastWs","WsAreaSqKm,ElevWs,RdDensWsRp100,BFIWs,PctUrbOp2011WsRp100,PctIce2011Ws","RckDepWs,PctIce2011Ws,WtDepWs,PermWs,RdDensWsRp100,BFIWs","RunoffWs,PctGlacLakeFineWs,RdDensWsRp100,RckDepWs,PctIce2011Ws,PctUrbOp2011WsRp100","-0.460158282656895,0.353995701495907,-0.334462753458227,0.269660368491825,-0.237481592832151,0.233489705303058","0.676561152715166,0.556339723148987,-0.470615433069844,0.423762158667179,-0.403786416899382,0.379908362831679","-0.870239393459728,0.566960282018032,0.556455715420148,-0.51378725727473,-0.502827878476938,-0.494722845844712","-0.712452717255517,0.665489077847319,0.637048911832714,0.490346334685838,-0.484318962848889,0.478195306182398","PctIce2011Ws,ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,RckDepWs,PermWs","WtDepWs,ElevWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,WsAreaSqKm","0.897150077662568,0.67354688708938,-0.62337206334881,-0.569227294839733,-0.563833923446939,-0.523553477171154","-0.68336944569663,-0.674935981532182,-0.593055030434969,-0.538711186692559,0.447253947349978,-0.428788853174762"
