"","R","m","cov","seasonality","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","meidian_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"1","DUE",3,"pc","fixed_factors",813,9282,11.4169741697417,12054.3096110991,25734.6192221982,0.823231739796385,0.959860203923331,0.993662558515027,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,BFIWs,ElevWs,RckDepWs","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,RckDepWs,BFIWs","BFIWs,RunoffWs,PermWs,RdDensWsRp100,WtDepWs,PctUrbOp2011WsRp100",NA,"-0.645644876614132,0.420594627205258,0.400750503547252,-0.333049545119482,-0.302481189561014,0.28802542729423","0.627762804744103,-0.522808454565469,-0.454575367515834,0.422647611357203,0.379852222619871,-0.336573782378712","-0.464311277460726,0.421685778776586,-0.397400397461559,-0.279170103239859,-0.228740275210193,-0.175143156182083",NA,"PctGlacLakeFineWs,PctIce2011Ws,ElevWs,WtDepWs,BFIWs,RunoffWs","WsAreaSqKm,RunoffWs,RckDepWs,OmWs,WtDepWs,PctAlluvCoastWs","0.538812449955048,-0.497084726024666,-0.471507753768833,-0.426638600493453,-0.363250100355996,0.340492764812425","-0.400538816461091,-0.399571537065017,-0.35831643263679,0.284189135653695,0.26340799425689,-0.21924844696621"
"2","DUE",3,"at","fixed_factors",813,9282,11.4169741697417,12054.3096110991,25734.6192221982,0.823231739796385,0.959860203923331,0.993662558515027,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,BFIWs,ElevWs,RckDepWs","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,RckDepWs,BFIWs","BFIWs,RunoffWs,PermWs,RdDensWsRp100,WtDepWs,PctUrbOp2011WsRp100",NA,"-0.645644876614132,0.420594627205258,0.400750503547252,-0.333049545119482,-0.302481189561014,0.28802542729423","0.627762804744103,-0.522808454565469,-0.454575367515834,0.422647611357203,0.379852222619871,-0.336573782378712","-0.464311277460726,0.421685778776586,-0.397400397461559,-0.279170103239859,-0.228740275210193,-0.175143156182083",NA,"PctGlacLakeFineWs,PctIce2011Ws,ElevWs,WtDepWs,BFIWs,RunoffWs","WsAreaSqKm,RunoffWs,RckDepWs,OmWs,WtDepWs,PctAlluvCoastWs","0.538812449955048,-0.497084726024666,-0.471507753768833,-0.426638600493453,-0.363250100355996,0.340492764812425","-0.400538816461091,-0.399571537065017,-0.35831643263679,0.284189135653695,0.26340799425689,-0.21924844696621"
"3","DUE",3,"atpc","fixed_factors",813,9282,11.4169741697417,12054.3096110991,25734.6192221982,0.823231739796385,0.959860203923331,0.993662558515027,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,BFIWs,ElevWs,RckDepWs","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,RckDepWs,BFIWs","BFIWs,RunoffWs,PermWs,RdDensWsRp100,WtDepWs,PctUrbOp2011WsRp100",NA,"-0.645644876614132,0.420594627205258,0.400750503547252,-0.333049545119482,-0.302481189561014,0.28802542729423","0.627762804744103,-0.522808454565469,-0.454575367515834,0.422647611357203,0.379852222619871,-0.336573782378712","-0.464311277460726,0.421685778776586,-0.397400397461559,-0.279170103239859,-0.228740275210193,-0.175143156182083",NA,"PctGlacLakeFineWs,PctIce2011Ws,ElevWs,WtDepWs,BFIWs,RunoffWs","WsAreaSqKm,RunoffWs,RckDepWs,OmWs,WtDepWs,PctAlluvCoastWs","0.538812449955048,-0.497084726024666,-0.471507753768833,-0.426638600493453,-0.363250100355996,0.340492764812425","-0.400538816461091,-0.399571537065017,-0.35831643263679,0.284189135653695,0.26340799425689,-0.21924844696621"
"4","DUE",4,"pc","fixed_factors",834,9282,11.1294964028777,11843.9876698283,25355.9753396567,0.905843843287504,0.966439244545831,0.99367681386805,7,1,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","PctIce2011Ws,RunoffWs,RckDepWs,PctAlluvCoastWs,WtDepWs,BFIWs","RunoffWs,BFIWs,WtDepWs,PermWs,PctAlluvCoastWs,RdDensWsRp100","RckDepWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RdDensWsRp100,PctUrbOp2011WsRp100","-0.827765311246611,0.573022023749286,0.552150860821873,-0.414501080505464,-0.400136543965646,0.388846608650415","-0.541587811720581,0.493966867889881,0.381784858760445,0.369195728482349,-0.341909855836217,-0.189066826475381","0.696465928641742,-0.559324829981465,-0.386200105542773,-0.361572792784326,0.265029085602855,-0.262635227827863","-0.749382522859764,0.748309180981163,0.564157657801049,-0.537196489625074,-0.465862814084622,-0.394100732805631","WtDepWs,PctIce2011Ws,ElevWs,PctGlacLakeFineWs,RckDepWs,PctUrbOp2011WsRp100","RunoffWs,WsAreaSqKm,PctUrbLo2011WsRp100,PopDen2010Ws,PctUrbHi2011WsRp100,PctImp2006WsRp100","-0.622997031370223,-0.579634655930315,-0.523015561631573,0.510795275033806,0.47123264267477,0.432416900538721","-0.47641394217762,-0.40948241208969,0.282311190697309,0.280122878441312,0.277104208172926,0.274887929150969"
"5","DUE",4,"at","fixed_factors",834,9282,11.1294964028777,11843.9876698283,25355.9753396567,0.905843843287504,0.966439244545831,0.99367681386805,7,1,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","PctIce2011Ws,RunoffWs,RckDepWs,PctAlluvCoastWs,WtDepWs,BFIWs","RunoffWs,BFIWs,WtDepWs,PermWs,PctAlluvCoastWs,RdDensWsRp100","RckDepWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RdDensWsRp100,PctUrbOp2011WsRp100","-0.827765311246611,0.573022023749286,0.552150860821873,-0.414501080505464,-0.400136543965646,0.388846608650415","-0.541587811720581,0.493966867889881,0.381784858760445,0.369195728482349,-0.341909855836217,-0.189066826475381","0.696465928641742,-0.559324829981465,-0.386200105542773,-0.361572792784326,0.265029085602855,-0.262635227827863","-0.749382522859764,0.748309180981163,0.564157657801049,-0.537196489625074,-0.465862814084622,-0.394100732805631","WtDepWs,PctIce2011Ws,ElevWs,PctGlacLakeFineWs,RckDepWs,PctUrbOp2011WsRp100","RunoffWs,WsAreaSqKm,PctUrbLo2011WsRp100,PopDen2010Ws,PctUrbHi2011WsRp100,PctImp2006WsRp100","-0.622997031370223,-0.579634655930315,-0.523015561631573,0.510795275033806,0.47123264267477,0.432416900538721","-0.47641394217762,-0.40948241208969,0.282311190697309,0.280122878441312,0.277104208172926,0.274887929150969"
"6","DUE",4,"atpc","fixed_factors",834,9282,11.1294964028777,11843.9876698283,25355.9753396567,0.905843843287504,0.966439244545831,0.99367681386805,7,1,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","PctIce2011Ws,RunoffWs,RckDepWs,PctAlluvCoastWs,WtDepWs,BFIWs","RunoffWs,BFIWs,WtDepWs,PermWs,PctAlluvCoastWs,RdDensWsRp100","RckDepWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RdDensWsRp100,PctUrbOp2011WsRp100","-0.827765311246611,0.573022023749286,0.552150860821873,-0.414501080505464,-0.400136543965646,0.388846608650415","-0.541587811720581,0.493966867889881,0.381784858760445,0.369195728482349,-0.341909855836217,-0.189066826475381","0.696465928641742,-0.559324829981465,-0.386200105542773,-0.361572792784326,0.265029085602855,-0.262635227827863","-0.749382522859764,0.748309180981163,0.564157657801049,-0.537196489625074,-0.465862814084622,-0.394100732805631","WtDepWs,PctIce2011Ws,ElevWs,PctGlacLakeFineWs,RckDepWs,PctUrbOp2011WsRp100","RunoffWs,WsAreaSqKm,PctUrbLo2011WsRp100,PopDen2010Ws,PctUrbHi2011WsRp100,PctImp2006WsRp100","-0.622997031370223,-0.579634655930315,-0.523015561631573,0.510795275033806,0.47123264267477,0.432416900538721","-0.47641394217762,-0.40948241208969,0.282311190697309,0.280122878441312,0.277104208172926,0.274887929150969"
