"","R","m","cov","seasonality","focal_months","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","meidian_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"48","DUE",2,"atpcsn","fourier","Nov Dec Jan Feb",2111,9282,4.39696826148745,11753.1963111699,27728.3926223399,0.831304428863649,0.960831044615284,0.992571377692009,3596,1153,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,ElevWs,BFIWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,PctUrbOp2011WsRp100",NA,NA,"0.645208955886638,-0.632667499835252,0.504511117303129,-0.456935776958245,0.421177934340055,-0.402532311062192","-0.404016458800373,-0.386840830343116,-0.365133565618194,0.269069531305473,0.25499305235047,0.241862475512",NA,NA,"BFIWs,ElevWs,WtDepWs,PctAlluvCoastWs,RckDepWs,WsAreaSqKm","RunoffWs,PctUrbHi2011WsRp100,PctGlacLakeFineWs,PopDen2010Ws,PctUrbOp2011WsRp100,RdDensWsRp100","-0.513482252456657,-0.498351081380874,-0.493300909816827,0.431764147906228,0.411802724427479,-0.411392871114968","-0.395804464237709,0.361835275620662,0.333460285035883,0.303135047288646,0.270331341124522,0.264278149362896"
"49","DUE",3,"pc","fixed_factors","Nov Dec Jan Feb",1125,9282,8.25066666666667,11863.4428304594,25976.8856609187,0.819857566082656,0.963721633505975,0.992509693523225,21,2,0,"0 ","WtDepWs,PctAlluvCoastWs,PctCrop2011Ws,RckDepWs,ElevWs,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,WtDepWs,RckDepWs","WtDepWs,RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs",NA,"-0.706140141240782,0.547290083647262,0.445035413569835,0.428506872807065,-0.378894393165681,0.341125657191169","0.675623499575493,-0.462175467160784,-0.375255705204437,0.286369593981398,-0.251905832012766,0.194229820951299","0.697526368464362,-0.524421783532445,-0.492608399990455,0.460663247476583,0.398009462998816,-0.395274465645473",NA,"BFIWs,WsAreaSqKm,RckDepWs,ElevWs,PctIce2011Ws,OmWs",NA,"-0.352960944197145,-0.31936491840317,-0.306519149196255,-0.275474958599948,0.214037778585181,0.156687466174351",NA
"50","DUE",3,"at","fixed_factors","Nov Dec Jan Feb",1125,9282,8.25066666666667,11738.0621847759,25726.1243695519,0.828661700834008,0.967340415766441,0.992459050406303,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctCrop2011Ws,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,WtDepWs,RckDepWs","PctCrop2011Ws,OmWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs",NA,"-0.752108093111969,0.55382776821645,0.443385128240607,-0.368270648856646,0.336761475376022,0.319939080270631","0.685127953325006,-0.454726689294532,-0.353118875795475,0.299048848129737,-0.274103060885952,0.219977148853844","0.570325363471957,0.376269980283642,-0.274092433078755,0.261565314156868,0.256011232948605,0.192533626133754",NA,"ElevWs,PctAlluvCoastWs,WtDepWs,RckDepWs,BFIWs,PctIce2011Ws",NA,"-0.580582382558021,0.493400434260653,-0.486264200244473,0.465467411299283,-0.382461086561582,-0.37121074931185",NA
"51","DUE",3,"atpc","fixed_factors","Nov Dec Jan Feb",1749,9282,5.30703259005146,11450.4998772679,26398.9997545359,0.837181998799008,0.967719010941166,0.992602839546791,21,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,RunoffWs,PctCrop2011Ws","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,WtDepWs,RckDepWs","PctCrop2011Ws,OmWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,WsAreaSqKm",NA,"-0.760843931305022,0.569186489719161,0.457987708827967,-0.358452471570701,0.341416104182742,0.320018243540665","0.698133289956943,-0.453155862352529,-0.365918247386001,0.321993434375327,-0.303386772225017,0.229375351003265","0.573429097078027,0.389441750148192,0.292295941921836,-0.280982175404625,0.221850935929272,0.203902156989171",NA,"ElevWs,PctAlluvCoastWs,WtDepWs,RckDepWs,PctIce2011Ws,BFIWs","PctUrbHi2011WsRp100,RdDensWsRp100,RunoffWs,PopDen2010Ws,ElevWs,PctUrbOp2011WsRp100","-0.57465397185135,0.560875627604515,-0.543234015661699,0.49226359206531,-0.428348077393063,-0.33057831507129","0.203257987713098,0.199606457100133,-0.177906290431178,0.167036262890221,-0.165319986577831,0.154424234743391"
"52","DUE",3,"atpcsn","fixed_factors","Nov Dec Jan Feb",2373,9282,3.91150442477876,11172.1519123118,27090.3038246235,0.843231204266414,0.969636247328104,0.992772504697703,4447,1391,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,RunoffWs,PctIce2011Ws","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,WtDepWs,RckDepWs","PctCrop2011Ws,WtDepWs,OmWs,PctAlluvCoastWs,RckDepWs,PctUrbHi2011WsRp100",NA,"-0.770244336657544,0.56628875056732,0.475357146424755,-0.37306465678507,0.358961338482215,-0.305687086071919","0.673330263951224,-0.478026337248791,-0.329056516205204,0.307837549085189,-0.307689057641615,0.249756938048366","0.536640391136951,-0.413105610920737,0.407852547479832,0.324172865414799,0.267914850566823,0.253367409232508",NA,"ElevWs,BFIWs,WtDepWs,WsAreaSqKm,PctAlluvCoastWs,RckDepWs","RunoffWs,PctUrbHi2011WsRp100,PctGlacLakeFineWs,RdDensWsRp100,PopDen2010Ws,PctUrbOp2011WsRp100","-0.553820745421857,-0.520148139436754,-0.511574652335651,-0.484113393226356,0.406372741483155,0.40255067986451","-0.403099127404935,0.313397259722989,0.299942758946841,0.260652547482157,0.258152710595766,0.236335473539456"
"53","DUE",3,"pc","fourier","Nov Dec Jan Feb",885,9282,10.4881355932203,12374.1461189014,26518.2922378029,0.815909073243152,0.957396283021273,0.993499673086615,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,OmWs,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,OmWs,PopDen2010Ws","WtDepWs,RunoffWs,PctAlluvCoastWs,BFIWs,ElevWs,PctIce2011Ws",NA,"-0.746672997782452,0.500148661349056,0.470733508480425,-0.422456855286692,0.413954133390908,0.38245722175756","0.637633282095159,-0.330780452411363,-0.317976492539767,0.274107836231304,-0.154949373971652,-0.154478060745741","0.672492342012653,-0.503680035738846,-0.484953891919141,0.472494764650313,0.447487757632681,0.404082897396017",NA,"ElevWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,WsAreaSqKm,PopDen2010Ws,PctUrbMd2011WsRp100",NA,"-0.349773646347171,0.332927307550713,0.322503347356696,-0.321476906976384,0.318830627037558,0.313385741692933",NA
"54","DUE",3,"at","fourier","Nov Dec Jan Feb",885,9282,10.4881355932203,12127.0666599286,26024.1333198572,0.83548874948751,0.959572887382727,0.991710533563109,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,RunoffWs,PctIce2011Ws","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,PopDen2010Ws,PctUrbOp2011WsRp100","WtDepWs,OmWs,RunoffWs,PctCrop2011Ws,PctUrbLo2011WsRp100,PctUrbHi2011WsRp100",NA,"-0.775420125381395,0.564634655502838,0.466062944424833,-0.431038625676753,0.424320626766521,-0.392685722813758","0.659097474540034,-0.294969154748907,-0.29341087076779,0.276072628636437,-0.200637614499669,-0.199860160547894","-0.447070420974953,0.437168144068822,-0.343581602462783,0.338729176021521,0.323420096855867,0.31561167096941",NA,"RunoffWs,PctAlluvCoastWs,BFIWs,RckDepWs,PctIce2011Ws,WtDepWs",NA,"0.44775906030414,0.340766763732434,-0.335510961285968,0.252395056530777,-0.251658746352077,-0.211214102648106",NA
"55","DUE",3,"atpc","fourier","Nov Dec Jan Feb",1509,9282,6.15109343936382,11836.8416385594,26691.6832771188,0.842290518202838,0.962875048743941,0.992474768975763,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,RunoffWs,PctIce2011Ws,ElevWs","RunoffWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbOp2011WsRp100,PopDen2010Ws","RunoffWs,OmWs,PctCrop2011Ws,WtDepWs,BFIWs,PctUrbHi2011WsRp100",NA,"-0.769030879728872,0.570504897462479,0.472847957545939,0.46649586094847,-0.403357246890134,-0.398868523958508","0.663600901739524,-0.295235030602856,-0.287653502936653,0.26901368405564,-0.196882327445184,-0.19530544050095","-0.457549784675675,0.455129061541529,0.35450110602576,-0.289508907571657,0.286588512174937,0.237261001315568",NA,"RunoffWs,PctAlluvCoastWs,BFIWs,RckDepWs,PctIce2011Ws,PctGlacLakeFineWs","PctUrbHi2011WsRp100,RdDensWsRp100,ElevWs,PctUrbOp2011WsRp100,PopDen2010Ws,RunoffWs","0.402042755359932,0.332499145045992,-0.280324486335825,0.230501508875216,-0.223660977192302,0.184720079291084","0.30058375929887,0.279953826530655,-0.268376229829235,0.264394373672595,0.264156452917422,-0.260027014194733"
"56","DUE",3,"atpcsn","fourier","Nov Dec Jan Feb",2133,9282,4.35161744022504,11467.23481793,27200.4696358599,0.853514073876966,0.965203219481333,0.993008387245106,3917,1266,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,RunoffWs,ElevWs,PctIce2011Ws","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,RckDepWs,WtDepWs","RunoffWs,OmWs,PctCrop2011Ws,PctIce2011Ws,BFIWs,PctUrbHi2011WsRp100",NA,"-0.767920761994485,0.554744038935603,0.473577172025616,0.454283681054375,-0.387253383786704,-0.383338750221467","0.622841775489834,-0.376386904129028,-0.254273217461673,0.249480932367785,0.181768483858999,-0.180629972403804","-0.499038522566319,0.404694163457182,0.345765987138652,0.320004995636836,0.29178305616731,0.159565598319176",NA,"BFIWs,WtDepWs,ElevWs,PctIce2011Ws,RunoffWs,PctAlluvCoastWs","RunoffWs,PctUrbHi2011WsRp100,PctGlacLakeFineWs,PopDen2010Ws,RdDensWsRp100,PctUrbOp2011WsRp100","-0.537381855965088,-0.447249157349443,-0.436337511335323,-0.404616112757018,0.401503520725254,0.398317234091992","-0.374273972903058,0.324308394313962,0.320883825307748,0.264999537533984,0.250713419931683,0.239153116154952"
"57","DUE",4,"pc","fixed_factors","Nov Dec Jan Feb",1146,9282,8.09947643979058,11695.5125622158,25683.0251244317,0.907619160492538,0.965360484499811,0.993093219074031,21,2,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,ElevWs,PctIce2011Ws,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,BFIWs,RckDepWs","BFIWs,RunoffWs,WtDepWs,PermWs,PctAlluvCoastWs,ElevWs","RckDepWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,PctUrbLo2011WsRp100,PctUrbOp2011WsRp100","-0.840414485166771,0.65150172637744,0.613211101468697,-0.445606059825199,-0.443736468037996,0.438064269929927","0.664006569335017,-0.530727038643231,-0.442043972294655,0.399804348807462,-0.355231265006617,0.346886384306385","0.605276290162242,-0.577883560577434,0.43103624472668,0.290016260239626,-0.253992544264524,0.241256632282486","-0.652876309824982,0.649333269094314,0.628121357533246,-0.430398227412252,-0.34586043650486,-0.343410658322797","BFIWs,ElevWs,RckDepWs,PctIce2011Ws,WsAreaSqKm,OmWs",NA,"-0.323248408671575,-0.256103913384997,-0.246281251218788,0.229157614730832,-0.197499191022902,0.171210955015873",NA
"58","DUE",4,"at","fixed_factors","Nov Dec Jan Feb",1146,9282,8.09947643979058,11584.5823652068,25461.1647304136,0.881027723583921,0.96687813189998,0.993045482336827,8,1,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,ElevWs,PctIce2011Ws","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,RckDepWs,BFIWs","PctIce2011Ws,RckDepWs,RdDensWsRp100,WtDepWs,PctUrbOp2011WsRp100,PermWs","RunoffWs,BFIWs,WtDepWs,PermWs,RdDensWsRp100,PctAlluvCoastWs","-0.824577283459857,0.625836734495421,0.586681794349639,0.411662474050602,-0.411518952254345,-0.404939861121102","0.651299837195752,-0.510884689395629,-0.399073332474266,0.372720037478745,0.326300861349033,-0.322102019890959","0.723660123275103,-0.605436579804847,-0.594474048537103,0.506269765791214,-0.468504720875298,-0.44864722879632","-0.681848018645259,0.636625217858644,0.398037290096573,0.351300591656411,0.308084018250588,-0.273880746972066","ElevWs,PctAlluvCoastWs,WtDepWs,RckDepWs,BFIWs,PctIce2011Ws",NA,"-0.550196053585823,0.479545223705727,-0.478717627959794,0.43722112873927,-0.406644894628197,-0.364887821119725",NA
"59","DUE",4,"atpc","fixed_factors","Nov Dec Jan Feb",1770,9282,5.24406779661017,11278.7946591721,26097.5893183442,0.881618110785589,0.96874562494963,0.993403218687134,8,1,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,RckDepWs,BFIWs","PctIce2011Ws,RdDensWsRp100,RckDepWs,WtDepWs,PctUrbOp2011WsRp100,PermWs","RunoffWs,BFIWs,PermWs,WtDepWs,RdDensWsRp100,PctAlluvCoastWs","-0.82765875958971,0.621409697025657,0.594921680166821,-0.406556267768376,-0.401964924346933,0.391881166876438","0.59431028691297,-0.562806199998956,-0.449471534369566,0.403752376975763,0.384780150102143,-0.271150979144738","0.749354472267363,-0.637320282905944,-0.62613518327735,0.551492460180787,-0.524135050138707,-0.473857034225647","-0.741209184298399,0.661450442331575,0.360830152633903,0.347330017797942,0.339529525009712,-0.249408784226766","ElevWs,PctAlluvCoastWs,WtDepWs,RckDepWs,PctIce2011Ws,BFIWs","RdDensWsRp100,PctUrbHi2011WsRp100,ElevWs,RckDepWs,RunoffWs,PopDen2010Ws","-0.533078871549963,0.53182370890029,-0.505520200367802,0.431718055954222,-0.379740356193212,-0.379385512419568","0.156948793878382,0.155152915845958,-0.154850716969693,-0.147124224396437,-0.142745888450188,0.132167584765313"
"60","DUE",4,"atpcsn","fixed_factors","Nov Dec Jan Feb",2394,9282,3.87719298245614,11012.0607938397,26812.1215876795,0.908122925409184,0.969887351980529,0.993587518785326,4614,1423,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,PctUrbLo2011WsRp100,ElevWs","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,RckDepWs,BFIWs","WtDepWs,RckDepWs,PctIce2011Ws,RdDensWsRp100,PctUrbLo2011WsRp100,PctUrbOp2011WsRp100","RunoffWs,BFIWs,WtDepWs,PermWs,RdDensWsRp100,PctAlluvCoastWs","-0.818547456139391,0.640379063316268,0.59311954505569,-0.421466258414441,0.412810055903564,-0.394675578354815","0.647352356084608,-0.526438949269773,-0.427353039772857,0.379970696866705,0.349352332727581,-0.307998265979725","0.704645079358603,-0.677713814544054,0.670781708439,-0.519591762435577,-0.453996877978322,-0.444317371280414","-0.639656254644651,0.635219727720156,0.41251876519251,0.322389733449539,0.27888299414431,-0.267001765963622","WtDepWs,ElevWs,BFIWs,RckDepWs,WsAreaSqKm,PctAlluvCoastWs","RunoffWs,PctGlacLakeFineWs,PctUrbHi2011WsRp100,RdDensWsRp100,PopDen2010Ws,PctUrbOp2011WsRp100","-0.55937657582098,-0.536004653452352,-0.482978039872594,0.455126915424497,-0.45004053827634,0.446194956828163","-0.413971740878285,0.30153795704696,0.291200859459404,0.242052475634171,0.240577622790338,0.224007182269187"
"61","DUE",4,"pc","fourier","Nov Dec Jan Feb",906,9282,10.2450331125828,12227.7272459462,26267.4544918924,0.90912751805115,0.966212917027554,0.993976571748403,8,1,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,PopDen2010Ws,OmWs","RckDepWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RdDensWsRp100,WsAreaSqKm","WtDepWs,BFIWs,RunoffWs,ElevWs,PctAlluvCoastWs,PctIce2011Ws","-0.841807948189675,0.656239778824845,0.606909602584443,-0.438851273058687,-0.39000302676319,0.380273888429199","0.654066811114466,-0.347587826566022,-0.300144542307323,0.246276650486873,-0.178305232113453,-0.172839763604201","-0.59888324269914,0.531506969272611,0.461027806901698,-0.349744376953716,-0.312424844360219,-0.265920127513091","0.621959810565695,0.501891559121359,-0.478501100313173,0.447117140540234,-0.414525315880691,0.365232369977396","PctUrbLo2011WsRp100,ElevWs,PctImp2006WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100",NA,"0.377515293089222,-0.361451353426211,0.3586982010965,0.349648896153484,0.343754162730345,0.319086169549473",NA
"62","DUE",4,"at","fourier","Nov Dec Jan Feb",906,9282,10.2450331125828,11988.7974998321,25789.5949996641,0.91376945025186,0.964097627964852,0.992795472497633,29,2,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,PctUrbLo2011WsRp100,ElevWs","RunoffWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbOp2011WsRp100,PopDen2010Ws","WtDepWs,RckDepWs,PctIce2011Ws,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100","WtDepWs,BFIWs,RunoffWs,PctAlluvCoastWs,ElevWs,PctIce2011Ws","-0.848107894735554,0.663534715263275,0.597282277104257,-0.478119946922651,0.408413810080118,-0.406071846533936","0.703118272389686,-0.345145913102258,-0.293852368823984,0.289145486426502,-0.211370417573833,-0.208834635364762","0.631381496192078,-0.621426412881885,0.589581080655303,-0.446437449955807,-0.340427434888101,-0.312923649456835","0.580577010390904,0.555969874039071,-0.524288276092294,-0.391701256369766,0.383176326363523,0.282123092525041","RunoffWs,PctAlluvCoastWs,BFIWs,RckDepWs,PctIce2011Ws,WtDepWs",NA,"0.447167363047546,0.362618592671886,-0.315894870654502,0.293288583738536,-0.284164149117373,-0.255507665247105",NA
"63","DUE",4,"atpc","fourier","Nov Dec Jan Feb",1530,9282,6.06666666666667,11690.5090027383,26441.0180054766,0.91387380593876,0.968552382570294,0.993220842050234,20,2,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,WtDepWs,PctUrbOp2011WsRp100","WtDepWs,RckDepWs,PctIce2011Ws,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100","WtDepWs,BFIWs,RunoffWs,PctAlluvCoastWs,ElevWs,RckDepWs","-0.849401095177227,0.676562109469636,0.607089042027933,-0.514839954647981,-0.395046306312528,0.39354289757417","0.700322729652835,-0.342285175650859,-0.316689584050274,0.311461579849757,-0.222131318988956,-0.182515005177278","0.734904473367455,-0.686575937431487,0.641973134757488,-0.47398807679235,-0.453874500580881,-0.436089827587038","0.590902571145633,0.548393287625866,-0.520735972912803,-0.395102760387908,0.361495096101945,-0.280298813747533","RunoffWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs,WtDepWs","PctUrbHi2011WsRp100,ElevWs,RunoffWs,RdDensWsRp100,PopDen2010Ws,WsAreaSqKm","0.404583467424871,0.358984761276852,0.278313793532106,-0.263781104119545,-0.263102330773033,-0.229168390643893","0.260949500508349,-0.253905143712493,-0.244769185374059,0.231985251829666,0.231133194436732,-0.230030204936871"
"64","DUE",4,"atpcsn","fourier","Nov Dec Jan Feb",2154,9282,4.3091922005571,11321.9830607526,26951.9661215052,0.921633009090157,0.968686095317421,0.993856593078688,4107,1302,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,PctUrbLo2011WsRp100,ElevWs","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,WtDepWs,PopDen2010Ws","WtDepWs,RckDepWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100","BFIWs,WtDepWs,RunoffWs,PctAlluvCoastWs,ElevWs,RckDepWs","-0.82669595334652,0.65954770907074,0.598080188467621,-0.492610910620757,0.365994840502723,-0.36588919563796","0.699761792920385,-0.364142191415224,-0.343087036453999,0.267201097888523,-0.213788865846224,-0.192576890390867","0.730302683026297,-0.663987588177141,0.635267350495748,-0.507558921285462,-0.39239676781558,-0.389026496922108","0.576112688505217,0.538195413078648,-0.526884854375873,-0.338861987272341,0.333113503357396,-0.226477983417219","BFIWs,WtDepWs,PctAlluvCoastWs,ElevWs,RunoffWs,RckDepWs","RunoffWs,PctGlacLakeFineWs,PctUrbHi2011WsRp100,PopDen2010Ws,RdDensWsRp100,PctUrbOp2011WsRp100","-0.500894276015837,-0.467838036123289,0.42490743528238,-0.42212153070875,0.41541154128473,0.414099880193053","-0.396573540073941,0.328852164163326,0.323850242388265,0.267982146010234,0.257257947483067,0.249401630374954"
