"","R","m","cov","seasonality","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","median_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"1","DUE",4,"pc","fixed_factors",708,7445,10.5155367231638,9566.47715453764,20548.9543090753,0.853677104475322,0.967401152364531,0.991625472061223,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,BFIWs,PctCrop2011Ws,RdDensWsRp100","RunoffWs,OmWs,PctCrop2011Ws,PctUrbHi2011WsRp100,PopDen2010Ws,PctIce2011Ws","PctCrop2011Ws,PctIce2011Ws,BFIWs,OmWs,PctAlluvCoastWs,RunoffWs","RunoffWs,PctIce2011Ws,PctAlluvCoastWs,OmWs,BFIWs,PctUrbHi2011WsRp100","-0.798261635366042,0.612646479798942,0.56784264477527,-0.515780042902591,0.386929730475647,-0.378822455835078","-0.574636576000936,0.480432954167695,0.424479831400167,0.40114397785564,0.35249957626744,0.349856831393794","0.512788332808191,0.495065593143607,0.392964168891111,0.335528376439312,0.284604226705733,-0.251924767179669","0.630426144482239,-0.45223237202705,0.349787465659534,-0.319596765435214,-0.259664755959038,-0.241673145729386","WtDepWs,PctUrbOp2011WsRp100,PermWs,PopDen2010Ws,PctImp2006WsRp100,PctGlacLakeFineWs",NA,"0.468604953456379,0.426592988727823,0.414517058204838,0.390545731029297,0.371410208828305,0.332723126338126",NA
"2","DUE",4,"at","fixed_factors",708,7445,10.5155367231638,9456.3795674617,20328.7591349234,0.849037612359247,0.969832070252026,0.991316673916062,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,BFIWs,PctCrop2011Ws,RdDensWsRp100","RunoffWs,PctIce2011Ws,OmWs,PctUrbHi2011WsRp100,PctAlluvCoastWs,PopDen2010Ws","PctIce2011Ws,BFIWs,PctCrop2011Ws,WsAreaOver1000,WsAreaSqKm,RunoffWs","RunoffWs,BFIWs,PctUrbHi2011WsRp100,PctIce2011Ws,PopDen2010Ws,PermWs","-0.805063931375163,0.607103058420781,0.526226384877725,-0.479021857739904,0.413211726685904,-0.390739445626909","0.597506218154012,-0.435805358891446,-0.348422306471789,-0.282025591174525,0.281452667210964,-0.227748501824433","0.528676937029215,0.477151424285748,0.424151344806918,0.345363869506722,0.26078876264808,-0.243426913103695","0.735141155021783,-0.553972748659,-0.353762019127049,-0.344438231175179,-0.322405155350937,-0.320183572680087","ElevWs,RckDepWs,PctUrbLo2011WsRp100,PctAlluvCoastWs,PctImp2006WsRp100,WsAreaSqKm",NA,"-0.57643138631034,0.516950279901295,0.446381073033585,0.442695639857641,0.440614427937627,-0.439188807879523",NA
"3","DUE",4,"atpc","fixed_factors",725,7445,10.2689655172414,9440.9939195685,20331.987839137,0.848412572861999,0.970024281161895,0.991420800190142,21,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,BFIWs,PctCrop2011Ws,RdDensWsRp100","RunoffWs,PctIce2011Ws,OmWs,PctAlluvCoastWs,PctUrbHi2011WsRp100,PopDen2010Ws","RunoffWs,BFIWs,WtDepWs,PctUrbHi2011WsRp100,PermWs,PctIce2011Ws","PctIce2011Ws,BFIWs,PctCrop2011Ws,WsAreaOver1000,WsAreaSqKm,RunoffWs","-0.804216249511191,0.607097161749995,0.527778440807967,-0.475621206141636,0.413833757660556,-0.393508650057566","0.598121345424744,-0.442008119600754,-0.34600004131615,0.284142902180173,-0.28226428478707,-0.225540387576016","-0.731796818989875,0.572014457471354,0.352968078019791,0.348551984067039,0.336943605256666,0.329851323815291","0.524514999025516,0.478847413939334,0.416613335361188,0.341593457868997,0.252809890762331,-0.250985826674652","ElevWs,PctUrbOp2011WsRp100,WsAreaSqKm,WsAreaOver1000,PctUrbLo2011WsRp100,RunoffWs","ElevWs,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,WsAreaSqKm","-0.588064741557501,0.478855417743008,-0.418260732415904,-0.404875116702162,0.377926753129618,-0.374247511465258","-0.538147895794113,0.508074125800881,0.439903080304212,0.423045209667024,0.420981730200188,-0.419681008006001"
