"date","at","at_anom_1900-99"
198406,12.4444444444444,-0.833333333333332
198407,16.1666666666667,0.0555555555555571
198408,16.2777777777778,0.0555555555555571
198409,13.2222222222222,-0.555555555555555
198410,7.83333333333333,-1.5
198411,4.33333333333333,-0.444444444444443
198412,0.277777777777778,-2.16666666666667
198501,0.833333333333333,-0.666666666666668
198502,1.61111111111111,-1.66666666666667
198503,3.94444444444445,-0.944444444444446
198504,7.77777777777778,0.277777777777779
198505,10.7222222222222,0.111111111111112
198506,13.4444444444444,0.166666666666664
198507,18.6111111111111,2.5
198508,16.2777777777778,0.0555555555555571
198509,12.4444444444444,-1.33333333333333
198510,8.38888888888889,-0.944444444444446
198511,-0.388888888888889,-5.16666666666667
198512,0.444444444444443,-2
198601,4.61111111111111,3.11111111111111
198602,3.5,0.222222222222221
198603,7.33333333333333,2.44444444444444
198604,6.66666666666667,-0.833333333333333
198605,10.6666666666667,0.0555555555555554
198606,14.9444444444444,1.66666666666667
198607,14.5,-1.61111111111111
198608,18.5,2.27777777777778
198609,12.9444444444444,-0.833333333333334
198610,10.6666666666667,1.33333333333333
198611,5.22222222222222,0.444444444444443
198612,3,0.555555555555556
198701,2.38888888888889,0.88888888888889
198702,5.27777777777778,2
198703,6.27777777777778,1.38888888888889
198704,9.22222222222222,1.72222222222222
198705,11.7222222222222,1.11111111111111
198706,14.5555555555556,1.27777777777778
198707,15.8888888888889,-0.22222222222222
198708,16.8888888888889,0.666666666666668
198709,15.2777777777778,1.5
198710,11.1666666666667,1.83333333333333
198711,6.72222222222222,1.94444444444444
198712,1.72222222222222,-0.722222222222221
198801,2.11111111111111,0.611111111111112
198802,4.5,1.22222222222222
198803,5.16666666666667,0.277777777777778
198804,8.11111111111111,0.611111111111112
198805,10.5,-0.111111111111112
198806,12.8888888888889,-0.388888888888891
198807,16.1111111111111,0
198808,16.2777777777778,0.0555555555555571
198809,14,0.222222222222221
198810,11.5,2.16666666666667
198811,5.16666666666667,0.38888888888889
198812,3.22222222222222,0.777777777777777
198901,2.61111111111111,1.11111111111111
198902,-0.388888888888889,-3.66666666666667
198903,4.05555555555555,-0.833333333333333
198904,9.33333333333333,1.83333333333333
198905,10.6111111111111,0
198906,14.6666666666667,1.38888888888889
198907,15.2222222222222,-0.888888888888889
198908,15.7777777777778,-0.444444444444443
198909,15.1666666666667,1.38888888888889
198910,9.38888888888889,0.0555555555555571
198911,6,1.22222222222222
198912,4,1.55555555555555
199001,3.5,2
199002,1.94444444444444,-1.33333333333333
199003,6.16666666666667,1.27777777777778
199004,9.16666666666667,1.66666666666667
199005,10.2777777777778,-0.333333333333334
199006,13.3888888888889,0.111111111111114
199007,18,1.88888888888889
199008,17.7222222222222,1.5
199009,15.7777777777778,2
199010,8.05555555555556,-1.27777777777778
199011,5.55555555555556,0.777777777777777
199012,-0.88888888888889,-3.33333333333333
199101,1.66666666666667,0.166666666666665
199102,6.61111111111111,3.33333333333333
199103,4.16666666666667,-0.722222222222221
199104,7.16666666666667,-0.333333333333334
199105,9.61111111111111,-0.999999999999998
199106,12,-1.27777777777778
199107,16.8333333333333,0.722222222222221
199108,17.2222222222222,0.999999999999996
199109,15.3333333333333,1.55555555555555
199110,9.44444444444444,0.111111111111112
199111,5.72222222222222,0.944444444444446
199112,3.94444444444445,1.5
199201,4.33333333333333,2.83333333333333
199202,6.55555555555555,3.27777777777778
199203,8.27777777777778,3.38888888888889
199204,9.27777777777778,1.77777777777778
199205,12.9444444444444,2.33333333333333
199206,15.6666666666667,2.38888888888889
199207,17.0555555555556,0.944444444444446
199208,17.3888888888889,1.16666666666667
199209,13.2222222222222,-0.555555555555555
199210,10.1666666666667,0.833333333333334
199211,5,0.222222222222221
199212,1.27777777777778,-1.16666666666667
199301,-0.111111111111111,-1.61111111111111
199302,2.55555555555556,-0.722222222222221
199303,6.16666666666667,1.27777777777778
199304,7.72222222222222,0.222222222222221
199305,13.2222222222222,2.61111111111111
199306,13.2222222222222,-0.0555555555555554
199307,14.2777777777778,-1.83333333333333
199308,16.5,0.277777777777779
199309,14.8333333333333,1.05555555555556
199310,11,1.66666666666667
199311,2.77777777777778,-2
199312,2.94444444444444,0.499999999999999
199401,4.94444444444444,3.44444444444445
199402,2.22222222222222,-1.05555555555555
199403,6.72222222222222,1.83333333333333
199404,8.94444444444445,1.44444444444445
199405,11.7777777777778,1.16666666666667
199406,12.9444444444444,-0.333333333333334
199407,17.3888888888889,1.27777777777778
199408,16.7777777777778,0.555555555555554
199409,15.7222222222222,1.94444444444444
199410,8.72222222222222,-0.611111111111111
199411,2.55555555555556,-2.22222222222222
199412,2.5,0.0555555555555562
199501,3.83333333333333,2.33333333333333
199502,5.05555555555556,1.77777777777778
199503,5.66666666666667,0.777777777777778
199504,7.66666666666667,0.166666666666665
199505,12.3888888888889,1.77777777777778
199506,14.0555555555556,0.777777777777779
199507,17.1111111111111,1
199508,14.9444444444444,-1.27777777777778
199509,16.1111111111111,2.33333333333333
199510,8.88888888888889,-0.444444444444443
199511,7,2.22222222222222
199512,3.27777777777778,0.833333333333333
199601,2.27777777777778,0.777777777777777
199602,3.55555555555555,0.277777777777778
199603,5.77777777777778,0.88888888888889
199604,8.44444444444445,0.944444444444446
199605,9.05555555555555,-1.55555555555556
199606,13.1666666666667,-0.111111111111112
199607,17.7777777777778,1.66666666666667
199608,17.1666666666667,0.944444444444446
199609,12.7222222222222,-1.05555555555556
199610,8.77777777777778,-0.555555555555555
199611,4.33333333333333,-0.444444444444443
199612,1.88888888888889,-0.555555555555556
199701,2.66666666666667,1.16666666666667
199702,3.83333333333333,0.555555555555555
199703,4.83333333333333,-0.0555555555555562
199704,7.27777777777778,-0.222222222222221
199705,12.5555555555556,1.94444444444444
199706,13.1111111111111,-0.166666666666664
199707,16.1666666666667,0.0555555555555571
199708,18.1666666666667,1.94444444444444
199709,15.2777777777778,1.5
199710,8.88888888888889,-0.444444444444443
199711,6.83333333333333,2.05555555555556
199712,3.22222222222222,0.777777777777777
199801,3.22222222222222,1.72222222222222
199802,5.16666666666667,1.88888888888889
199803,6.11111111111111,1.22222222222222
199804,8.05555555555556,0.555555555555555
199805,10.7777777777778,0.166666666666664
199806,14,0.72222222222222
199807,18.3333333333333,2.22222222222222
199808,17.7222222222222,1.5
199809,15.8888888888889,2.11111111111111
199810,9.55555555555556,0.222222222222221
199811,5.83333333333333,1.05555555555556
199812,1.94444444444444,-0.499999999999999
199901,3.38888888888889,1.88888888888889
199902,3.27777777777778,0
199903,4.44444444444444,-0.444444444444443
199904,7.05555555555556,-0.444444444444443
199905,8.94444444444445,-1.66666666666667
199906,12.3333333333333,-0.944444444444446
199907,15.4444444444444,-0.666666666666668
199908,17,0.777777777777775
199909,14.2777777777778,0.5
199910,9.27777777777778,-0.0555555555555554
199911,6.55555555555555,1.77777777777778
199912,3.88888888888889,1.44444444444445
200001,1.94444444444444,0.444444444444443
200002,4.22222222222222,0.944444444444446
200003,4.77777777777778,-0.111111111111112
200004,8.88888888888889,1.38888888888889
200005,10.3888888888889,-0.222222222222221
200006,14,0.72222222222222
200007,16.0555555555556,-0.0555555555555536
200008,15.8888888888889,-0.333333333333334
200009,13.9444444444444,0.166666666666666
200010,9.33333333333333,0
200011,3.55555555555555,-1.22222222222222
200012,2.66666666666667,0.222222222222221
200101,3.38888888888889,1.88888888888889
200102,2.94444444444444,-0.333333333333334
200103,5.61111111111111,0.722222222222221
200104,6.77777777777778,-0.722222222222221
200105,11.2222222222222,0.611111111111112
200106,12.2777777777778,-0.999999999999998
200107,15.3888888888889,-0.72222222222222
200108,16.8888888888889,0.666666666666668
200109,14.3888888888889,0.611111111111112
200110,8.44444444444445,-0.888888888888889
200111,6,1.22222222222222
200112,2.5,0.0555555555555562
200201,2.66666666666667,1.16666666666667
200202,3.5,0.222222222222221
200203,3.22222222222222,-1.66666666666667
200204,7.33333333333333,-0.166666666666665
200205,9.55555555555556,-1.05555555555556
200206,14.2777777777778,0.999999999999998
200207,16.8888888888889,0.777777777777779
200208,16.6111111111111,0.388888888888889
200209,14.1111111111111,0.333333333333334
200210,8.94444444444445,-0.388888888888889
200211,6.61111111111111,1.83333333333333
200212,3.88888888888889,1.44444444444445
200301,5.38888888888889,3.88888888888889
200302,3.83333333333333,0.555555555555555
200303,5.77777777777778,0.88888888888889
200304,7.22222222222222,-0.277777777777778
200305,10.5555555555556,-0.0555555555555571
200306,15.0555555555556,1.77777777777778
200307,17.7777777777778,1.66666666666667
200308,17.3333333333333,1.11111111111111
200309,15.3888888888889,1.61111111111111
200310,10.9444444444444,1.61111111111111
200311,3.33333333333333,-1.44444444444445
200312,3,0.555555555555556
200401,2.38888888888889,0.88888888888889
200402,4.55555555555556,1.27777777777778
200403,6.83333333333333,1.94444444444444
200404,9.72222222222222,2.22222222222222
200405,11.5555555555556,0.944444444444446
200406,15.0555555555556,1.77777777777778
200407,18.1666666666667,2.05555555555556
200408,18.2222222222222,2
200409,13.2777777777778,-0.5
200410,10.0555555555556,0.722222222222221
200411,5.27777777777778,0.499999999999999
200412,4.05555555555555,1.61111111111111
200501,3.55555555555555,2.05555555555556
200502,4.27777777777778,0.999999999999998
200503,7.22222222222222,2.33333333333333
200504,8.27777777777778,0.777777777777777
200505,12.5,1.88888888888889
200506,13.0555555555556,-0.222222222222221
200507,16.7222222222222,0.611111111111114
200508,17.5555555555556,1.33333333333333
200509,13,-0.777777777777777
200510,10,0.666666666666668
200511,4.27777777777778,-0.499999999999999
200512,2.88888888888889,0.444444444444443
200601,4.5,3
200602,2.83333333333333,-0.444444444444443
200603,4.88888888888889,0
200604,8.05555555555556,0.555555555555555
200605,11.3333333333333,0.722222222222221
200606,14.7222222222222,1.44444444444445
200607,17.4444444444444,1.33333333333333
200608,16.5,0.277777777777779
200609,14.8333333333333,1.05555555555556
200610,9.16666666666667,-0.166666666666664
200611,4.5,-0.277777777777778
200612,2.83333333333333,0.388888888888891
200701,1.61111111111111,0.111111111111113
200702,4.5,1.22222222222222
200703,6.33333333333333,1.44444444444445
200704,7.55555555555556,0.0555555555555562
200705,11,0.388888888888889
200706,13,-0.277777777777777
200707,17.5,1.38888888888889
200708,16.1111111111111,-0.111111111111114
200709,13.3333333333333,-0.444444444444443
200710,8.33333333333333,-0.999999999999998
200711,4.55555555555556,-0.222222222222221
200712,2.05555555555556,-0.388888888888891
200801,1.05555555555555,-0.444444444444443
200802,4.11111111111111,0.833333333333333
200803,3.77777777777778,-1.11111111111111
200804,5.38888888888889,-2.11111111111111
200805,10.9444444444444,0.333333333333334
200806,12.1111111111111,-1.16666666666667
200807,16.1111111111111,0
200808,16.7222222222222,0.5
200809,14.2777777777778,0.5
200810,8.88888888888889,-0.444444444444443
200811,6.94444444444444,2.16666666666667
200812,0.666666666666668,-1.77777777777778
200901,2.38888888888889,0.88888888888889
200902,3.16666666666667,-0.111111111111113
200903,3.16666666666667,-1.72222222222222
200904,7.16666666666667,-0.333333333333334
200905,10.9444444444444,0.333333333333334
200906,14.7222222222222,1.44444444444445
200907,18.6111111111111,2.5
200908,16.8888888888889,0.666666666666668
200909,15,1.22222222222222
200910,8.55555555555556,-0.777777777777777
200911,5.33333333333333,0.555555555555555
200912,0.555555555555556,-1.88888888888889
201001,5.44444444444444,3.94444444444445
201002,5.61111111111111,2.33333333333334
201003,6.05555555555556,1.16666666666667
201004,7.16666666666667,-0.333333333333334
201005,9.27777777777778,-1.33333333333333
201006,12.3333333333333,-0.944444444444446
201007,16.2777777777778,0.166666666666668
201008,16.5,0.277777777777779
201009,14,0.222222222222221
201010,9.77777777777778,0.444444444444443
201011,3.94444444444445,-0.833333333333333
201012,3.22222222222222,0.777777777777777
201101,3,1.5
201102,1.83333333333333,-1.44444444444445
201103,4.55555555555556,-0.333333333333334
201104,5,-2.5
201105,8.77777777777778,-1.83333333333333
201106,12.3888888888889,-0.888888888888889
201107,14.8333333333333,-1.27777777777778
201108,16.6111111111111,0.388888888888889
201109,15.7777777777778,2
201110,9.27777777777778,-0.0555555555555554
201111,3.72222222222222,-1.05555555555555
201112,2.27777777777778,-0.166666666666665
201201,2.27777777777778,0.777777777777777
201202,3.72222222222222,0.444444444444443
201203,3.72222222222222,-1.16666666666667
201204,8,0.5
201205,10.2222222222222,-0.388888888888891
201206,11.8333333333333,-1.44444444444444
201207,16.1111111111111,0
201208,17.6111111111111,1.38888888888889
201209,15.0555555555556,1.27777777777778
201210,9.61111111111111,0.277777777777779
201211,5.77777777777778,0.999999999999999
201212,2.5,0.0555555555555562
201301,1.61111111111111,0.111111111111113
201302,3.77777777777778,0.499999999999999
201303,5.55555555555556,0.666666666666668
201304,7.38888888888889,-0.111111111111112
201305,11.5555555555556,0.944444444444446
201306,14.3333333333333,1.05555555555556
201307,17.2777777777778,1.16666666666667
201308,17.6666666666667,1.44444444444444
201309,14.9444444444444,1.16666666666667
201310,8.88888888888889,-0.444444444444443
201311,5.05555555555556,0.277777777777778
201312,0.999999999999998,-1.44444444444445
201401,4.11111111111111,2.61111111111111
201402,1.88888888888889,-1.38888888888889
201403,5.94444444444445,1.05555555555556
201404,8.16666666666667,0.666666666666668
201405,12.2777777777778,1.66666666666667
201406,13.6666666666667,0.388888888888891
201407,18.2222222222222,2.11111111111111
201408,18.5,2.27777777777778
201409,15.6111111111111,1.83333333333333
201410,11.8888888888889,2.55555555555556
201411,5,0.222222222222221
201412,4.05555555555555,1.61111111111111
