"date","mt","mt_anom_1900-99"
196106,22.0555555555556,39.2777777777778
196107,24.1111111111111,41.3333333333333
196108,25.4444444444444,42.6666666666667
196109,18.6666666666667,35.8888888888889
196110,12.8888888888889,30.1111111111111
196111,6.88888888888889,24.1111111111111
196112,4.61111111111111,21.8333333333333
196201,4.61111111111111,21.8333333333333
196202,7.88888888888889,25.1111111111111
196203,8.05555555555556,25.2777777777778
196204,13.6666666666667,30.8888888888889
196205,12.6666666666667,29.8888888888889
196206,19,36.2222222222222
196207,21.8888888888889,39.1111111111111
196208,20.8333333333333,38.0555555555556
196209,20,37.2222222222222
196210,13.9444444444444,31.1666666666667
196211,9.11111111111111,26.3333333333333
196212,6.66666666666667,23.8888888888889
196301,2.38888888888889,19.6111111111111
196302,10.8888888888889,28.1111111111111
196303,8.94444444444445,26.1666666666667
196304,11.0555555555556,28.2777777777778
196305,17.3888888888889,34.6111111111111
196306,17.3888888888889,34.6111111111111
196307,19.7777777777778,37
196308,21.6666666666667,38.8888888888889
196309,21.5,38.7222222222222
196310,14.3333333333333,31.5555555555556
196311,8.05555555555556,25.2777777777778
196312,6.27777777777778,23.5
196401,5.33333333333333,22.5555555555556
196402,7.5,24.7222222222222
196403,7.94444444444444,25.1666666666667
196404,10.6666666666667,27.8888888888889
196405,14.8333333333333,32.0555555555556
196406,17.2777777777778,34.5
196407,21,38.2222222222222
196408,20.1111111111111,37.3333333333333
196409,17.8333333333333,35.0555555555556
196410,15.0555555555556,32.2777777777778
196411,6.27777777777778,23.5
196412,2.94444444444444,20.1666666666667
196501,4.5,21.7222222222222
196502,6.61111111111111,23.8333333333333
196503,11.3333333333333,28.5555555555556
196504,13.2777777777778,30.5
196505,14.3888888888889,31.6111111111111
196506,19.5,36.7222222222222
196507,24.0555555555556,41.2777777777778
196508,22.5,39.7222222222222
196509,18.5,35.7222222222222
196510,15.8888888888889,33.1111111111111
196511,9.61111111111111,26.8333333333333
196512,4.77777777777778,22
196601,4.66666666666667,21.8888888888889
196602,7,24.2222222222222
196603,9.16666666666667,26.3888888888889
196604,13.1666666666667,30.3888888888889
196605,17.1111111111111,34.3333333333333
196606,18.1666666666667,35.3888888888889
196607,20.7777777777778,38
196608,22.6666666666667,39.8888888888889
196609,20.3333333333333,37.5555555555556
196610,13.7222222222222,30.9444444444444
196611,8.88888888888889,26.1111111111111
196612,6.61111111111111,23.8333333333333
196701,5.83333333333333,23.0555555555556
196702,7.77777777777778,25
196703,7.16666666666667,24.3888888888889
196704,10.6666666666667,27.8888888888889
196705,16.1111111111111,33.3333333333333
196706,21.5,38.7222222222222
196707,23.5,40.7222222222222
196708,27.2777777777778,44.5
196709,23.1666666666667,40.3888888888889
196710,13.5555555555556,30.7777777777778
196711,9.27777777777778,26.5
196712,4.72222222222222,21.9444444444444
196801,4.94444444444444,22.1666666666667
196802,10.8333333333333,28.0555555555556
196803,10.4444444444444,27.6666666666667
196804,11.5,28.7222222222222
196805,16.1666666666667,33.3888888888889
196806,18.6666666666667,35.8888888888889
196807,23.8888888888889,41.1111111111111
196808,20.6666666666667,37.8888888888889
196809,18.6666666666667,35.8888888888889
196810,12.5555555555556,29.7777777777778
196811,8.55555555555556,25.7777777777778
196812,3.22222222222222,20.4444444444444
196901,0.166666666666665,17.3888888888889
196902,5.83333333333333,23.0555555555556
196903,10.8888888888889,28.1111111111111
196904,11.8888888888889,29.1111111111111
196905,18.5555555555556,35.7777777777778
196906,21,38.2222222222222
196907,21.8888888888889,39.1111111111111
196908,20.9444444444444,38.1666666666667
196909,18.5555555555556,35.7777777777778
196910,13.3888888888889,30.6111111111111
196911,9.05555555555555,26.2777777777778
196912,6.55555555555555,23.7777777777778
197001,4.83333333333333,22.0555555555556
197002,10.1666666666667,27.3888888888889
197003,10.2777777777778,27.5
197004,10.1111111111111,27.3333333333333
197005,16.1666666666667,33.3888888888889
197006,21.5,38.7222222222222
197007,23.1666666666667,40.3888888888889
197008,23.0555555555556,40.2777777777778
197009,17.5,34.7222222222222
197010,13.1111111111111,30.3333333333333
197011,8.5,25.7222222222222
197012,3.94444444444445,21.1666666666667
197101,4.27777777777778,21.5
197102,6.55555555555555,23.7777777777778
197103,6.5,23.7222222222222
197104,12.1666666666667,29.3888888888889
197105,16.5555555555556,33.7777777777778
197106,15.8333333333333,33.0555555555556
197107,23.1111111111111,40.3333333333333
197108,24.6111111111111,41.8333333333333
197109,18.1111111111111,35.3333333333333
197110,12.3888888888889,29.6111111111111
197111,7.38888888888889,24.6111111111111
197112,3.27777777777778,20.5
197201,3,20.2222222222222
197202,6.5,23.7222222222222
197203,9.33333333333333,26.5555555555556
197204,9.88888888888889,27.1111111111111
197205,17.8888888888889,35.1111111111111
197206,18.3333333333333,35.5555555555556
197207,23.1666666666667,40.3888888888889
197208,24.0555555555556,41.2777777777778
197209,17.3888888888889,34.6111111111111
197210,13.5555555555556,30.7777777777778
197211,8.44444444444445,25.6666666666667
197212,3.22222222222222,20.4444444444444
197301,4.44444444444444,21.6666666666667
197302,8.55555555555556,25.7777777777778
197303,9.16666666666667,26.3888888888889
197304,13.2222222222222,30.4444444444444
197305,17.2777777777778,34.5
197306,18.1111111111111,35.3333333333333
197307,23,40.2222222222222
197308,20.6111111111111,37.8333333333333
197309,20.1111111111111,37.3333333333333
197310,12.7222222222222,29.9444444444444
197311,5.77777777777778,23
197312,6.66666666666667,23.8888888888889
197401,4.05555555555555,21.2777777777778
197402,6.16666666666667,23.3888888888889
197403,8.55555555555556,25.7777777777778
197404,11.2222222222222,28.4444444444444
197405,13.4444444444444,30.6666666666667
197406,19.7777777777778,37
197407,21.0555555555556,38.2777777777778
197408,23.0555555555556,40.2777777777778
197409,23.3888888888889,40.6111111111111
197410,15.8333333333333,33.0555555555556
197411,8.61111111111111,25.8333333333333
197412,6.55555555555555,23.7777777777778
197501,4.61111111111111,21.8333333333333
197502,5.77777777777778,23
197503,7.83333333333333,25.0555555555556
197504,10.2777777777778,27.5
197505,16.1111111111111,33.3333333333333
197506,17.5555555555556,34.7777777777778
197507,22.5555555555556,39.7777777777778
197508,19.5,36.7222222222222
197509,21.4444444444444,38.6666666666667
197510,11.9444444444444,29.1666666666667
197511,7.5,24.7222222222222
197512,5.94444444444445,23.1666666666667
197601,6.11111111111111,23.3333333333333
197602,6.22222222222222,23.4444444444444
197603,7.27777777777778,24.5
197604,12.2222222222222,29.4444444444444
197605,16.3333333333333,33.5555555555556
197606,17.2777777777778,34.5
197607,21.4444444444444,38.6666666666667
197608,19.1666666666667,36.3888888888889
197609,19.9444444444444,37.1666666666667
197610,14.6111111111111,31.8333333333333
197611,9.83333333333334,27.0555555555556
197612,6.61111111111111,23.8333333333333
197701,4.5,21.7222222222222
197702,10,27.2222222222222
197703,7.77777777777778,25
197704,14.7777777777778,32
197705,13.7777777777778,31
197706,20,37.2222222222222
197707,21,38.2222222222222
197708,24.9444444444444,42.1666666666667
197709,17.3333333333333,34.5555555555556
197710,13.7222222222222,30.9444444444444
197711,6.83333333333333,24.0555555555556
197712,5.61111111111111,22.8333333333333
197801,6,23.2222222222222
197802,8.33333333333333,25.5555555555556
197803,11.1666666666667,28.3888888888889
197804,12.2222222222222,29.4444444444444
197805,15,32.2222222222222
197806,21.2777777777778,38.5
197807,22.7222222222222,39.9444444444444
197808,21.5555555555556,38.7777777777778
197809,16.6666666666667,33.8888888888889
197810,15.7777777777778,33
197811,6.16666666666667,23.3888888888889
197812,3.22222222222222,20.4444444444444
197901,2,19.2222222222222
197902,5.38888888888889,22.6111111111111
197903,11.8333333333333,29.0555555555556
197904,12.2222222222222,29.4444444444444
197905,17.0555555555556,34.2777777777778
197906,19.8888888888889,37.1111111111111
197907,23.4444444444444,40.6666666666667
197908,22.0555555555556,39.2777777777778
197909,20.7777777777778,38
197910,15.0555555555556,32.2777777777778
197911,8.27777777777778,25.5
197912,7.33333333333333,24.5555555555556
198001,3,20.2222222222222
198002,7.44444444444444,24.6666666666667
198003,8.11111111111111,25.3333333333333
198004,14.6666666666667,31.8888888888889
198005,15.4444444444444,32.6666666666667
198006,16.5,33.7222222222222
198007,22.0555555555556,39.2777777777778
198008,20.6666666666667,37.8888888888889
198009,18.8333333333333,36.0555555555556
198010,15.7777777777778,33
198011,9,26.2222222222222
198012,7.11111111111111,24.3333333333333
198101,8.22222222222222,25.4444444444444
198102,8.22222222222222,25.4444444444444
198103,11.9444444444444,29.1666666666667
198104,12.1111111111111,29.3333333333333
198105,15.2222222222222,32.4444444444444
198106,16.8333333333333,34.0555555555556
198107,21.1111111111111,38.3333333333333
198108,25.2777777777778,42.5
198109,20,37.2222222222222
198110,12.8333333333333,30.0555555555556
198111,9.83333333333334,27.0555555555556
198112,5.66666666666667,22.8888888888889
198201,3.72222222222222,20.9444444444444
198202,6.27777777777778,23.5
198203,9.27777777777778,26.5
198204,11.5,28.7222222222222
198205,16.2777777777778,33.5
198206,21.2222222222222,38.4444444444444
198207,20.8888888888889,38.1111111111111
198208,22.2222222222222,39.4444444444444
198209,19.6111111111111,36.8333333333333
198210,13.8888888888889,31.1111111111111
198211,6.88888888888889,24.1111111111111
198212,5.44444444444444,22.6666666666667
198301,7.5,24.7222222222222
198302,8.83333333333333,26.0555555555556
198303,11.0555555555556,28.2777777777778
198304,14.1111111111111,31.3333333333333
198305,18.1111111111111,35.3333333333333
198306,17.6111111111111,34.8333333333333
198307,20.1111111111111,37.3333333333333
198308,22.5,39.7222222222222
198309,18.0555555555556,35.2777777777778
198310,13.6666666666667,30.8888888888889
198311,8.38888888888889,25.6111111111111
198312,2.05555555555556,19.2777777777778
198401,6.66666666666667,23.8888888888889
198402,8.22222222222222,25.4444444444444
198403,10.8888888888889,28.1111111111111
198404,11.4444444444444,28.6666666666667
198405,14.0555555555556,31.2777777777778
198406,17.6666666666667,34.8888888888889
198407,23.2222222222222,40.4444444444444
198408,23.1666666666667,40.3888888888889
198409,18.8333333333333,36.0555555555556
198410,11.7222222222222,28.9444444444444
198411,7.11111111111111,24.3333333333333
198412,3,20.2222222222222
198501,4.55555555555556,21.7777777777778
198502,5.33333333333333,22.5555555555556
198503,8.88888888888889,26.1111111111111
198504,12.7777777777778,30
198505,16.5,33.7222222222222
198506,19.6111111111111,36.8333333333333
198507,26.7777777777778,44
198508,23.2222222222222,40.4444444444444
198509,17.6666666666667,34.8888888888889
198510,12.5555555555556,29.7777777777778
198511,2.88888888888889,20.1111111111111
198512,3.88888888888889,21.1111111111111
198601,7.83333333333333,25.0555555555556
198602,7.22222222222222,24.4444444444444
198603,12.1666666666667,29.3888888888889
198604,11.4444444444444,28.6666666666667
198605,15.9444444444444,33.1666666666667
198606,21.2222222222222,38.4444444444444
198607,19.7222222222222,36.9444444444444
198608,25.8333333333333,43.0555555555556
198609,17.8888888888889,35.1111111111111
198610,15.8888888888889,33.1111111111111
198611,7.94444444444444,25.1666666666667
198612,5.88888888888889,23.1111111111111
198701,5.27777777777778,22.5
198702,9,26.2222222222222
198703,10.5,27.7222222222222
198704,14.8888888888889,32.1111111111111
198705,17.5555555555556,34.7777777777778
198706,21.3333333333333,38.5555555555556
198707,21.4444444444444,38.6666666666667
198708,24,41.2222222222222
198709,21.9444444444444,39.1666666666667
198710,18.1111111111111,35.3333333333333
198711,9.83333333333334,27.0555555555556
198712,4.5,21.7222222222222
198801,5,22.2222222222222
198802,8.5,25.7222222222222
198803,9.77777777777778,27
198804,13.0555555555556,30.2777777777778
198805,15.7777777777778,33
198806,18.5555555555556,35.7777777777778
198807,22.8333333333333,40.0555555555556
198808,22.9444444444444,40.1666666666667
198809,20.2777777777778,37.5
198810,15.5,32.7222222222222
198811,7.72222222222222,24.9444444444444
198812,6.11111111111111,23.3333333333333
198901,5.22222222222222,22.4444444444444
198902,3.66666666666667,20.8888888888889
198903,7.55555555555556,24.7777777777778
198904,15.2777777777778,32.5
198905,15.9444444444444,33.1666666666667
198906,20.7777777777778,38
198907,20.7777777777778,38
198908,21.2222222222222,38.4444444444444
198909,22.3888888888889,39.6111111111111
198910,13.8888888888889,31.1111111111111
198911,8.88888888888889,26.1111111111111
198912,6.66666666666667,23.8888888888889
199001,6.05555555555556,23.2777777777778
199002,5.44444444444444,22.6666666666667
199003,11.1666666666667,28.3888888888889
199004,14.1111111111111,31.3333333333333
199005,15.0555555555556,32.2777777777778
199006,18.2777777777778,35.5
199007,24.7222222222222,41.9444444444444
199008,23.8333333333333,41.0555555555556
199009,21.5555555555556,38.7777777777778
199010,12.1666666666667,29.3888888888889
199011,8.44444444444445,25.6666666666667
199012,2.05555555555556,19.2777777777778
199101,4.83333333333333,22.0555555555556
199102,10.7222222222222,27.9444444444444
199103,8.44444444444445,25.6666666666667
199104,12.0555555555556,29.2777777777778
199105,14,31.2222222222222
199106,16.6666666666667,33.8888888888889
199107,23.3333333333333,40.5555555555556
199108,23.2222222222222,40.4444444444444
199109,21.8888888888889,39.1111111111111
199110,15.0555555555556,32.2777777777778
199111,8.44444444444445,25.6666666666667
199112,6.38888888888889,23.6111111111111
199201,7.16666666666667,24.3888888888889
199202,10.5,27.7222222222222
199203,13.9444444444444,31.1666666666667
199204,14.3888888888889,31.6111111111111
199205,19.8888888888889,37.1111111111111
199206,21.9444444444444,39.1666666666667
199207,22.7777777777778,40
199208,24.2777777777778,41.5
199209,19,36.2222222222222
199210,14.5,31.7222222222222
199211,7.88888888888889,25.1111111111111
199212,3.83333333333333,21.0555555555556
199301,3.16666666666667,20.3888888888889
199302,7.38888888888889,24.6111111111111
199303,10.8888888888889,28.1111111111111
199304,11.6666666666667,28.8888888888889
199305,18.7777777777778,36
199306,17.9444444444444,35.1666666666667
199307,18.5,35.7222222222222
199308,22.1666666666667,39.3888888888889
199309,21.7777777777778,39
199310,15.6666666666667,32.8888888888889
199311,6.66666666666667,23.8888888888889
199312,5.72222222222222,22.9444444444444
199401,7.66666666666667,24.8888888888889
199402,5.38888888888889,22.6111111111111
199403,11.8333333333333,29.0555555555556
199404,13.7222222222222,30.9444444444444
199405,17.6111111111111,34.8333333333333
199406,18.5,35.7222222222222
199407,24.3333333333333,41.5555555555556
199408,23.2777777777778,40.5
199409,21.8333333333333,39.0555555555556
199410,13.6666666666667,30.8888888888889
199411,5.38888888888889,22.6111111111111
199412,5.22222222222222,22.4444444444444
199501,7.11111111111111,24.3333333333333
199502,9.05555555555555,26.2777777777778
199503,10.5555555555556,27.7777777777778
199504,13,30.2222222222222
199505,18.5555555555556,35.7777777777778
199506,19.7777777777778,37
199507,23.0555555555556,40.2777777777778
199508,20.6666666666667,37.8888888888889
199509,21.8888888888889,39.1111111111111
199510,13,30.2222222222222
199511,10.2777777777778,27.5
199512,6.05555555555556,23.2777777777778
199601,4.66666666666667,21.8888888888889
199602,7.88888888888889,25.1111111111111
199603,10.4444444444444,27.6666666666667
199604,12.8888888888889,30.1111111111111
199605,13.5555555555556,30.7777777777778
199606,19.1666666666667,36.3888888888889
199607,24.8333333333333,42.0555555555556
199608,23.9444444444444,41.1666666666667
199609,17.8333333333333,35.0555555555556
199610,12.9444444444444,30.1666666666667
199611,7.38888888888889,24.6111111111111
199612,4.38888888888889,21.6111111111111
199701,5.5,22.7222222222222
199702,7.83333333333333,25.0555555555556
199703,8.66666666666667,25.8888888888889
199704,12.2777777777778,29.5
199705,18.4444444444444,35.6666666666667
199706,18.2222222222222,35.4444444444444
199707,22.1666666666667,39.3888888888889
199708,24.5555555555556,41.7777777777778
199709,20.8333333333333,38.0555555555556
199710,12.5555555555556,29.7777777777778
199711,10.5555555555556,27.7777777777778
199712,6.27777777777778,23.5
199801,5.83333333333333,23.0555555555556
199802,8.5,25.7222222222222
199803,10.3333333333333,27.5555555555556
199804,13.6666666666667,30.8888888888889
199805,15,32.2222222222222
199806,19.0555555555556,36.2777777777778
199807,24.1666666666667,41.3888888888889
199808,24.6666666666667,41.8888888888889
199809,22.7777777777778,40
199810,14.1111111111111,31.3333333333333
199811,8.38888888888889,25.6111111111111
199812,4.61111111111111,21.8333333333333
199901,5.94444444444445,23.1666666666667
199902,6.05555555555556,23.2777777777778
199903,8.61111111111111,25.8333333333333
199904,13.0555555555556,30.2777777777778
199905,14.5,31.7222222222222
199906,17.1111111111111,34.3333333333333
199907,21.5555555555556,38.7777777777778
199908,22.5555555555556,39.7777777777778
199909,21.1111111111111,38.3333333333333
199910,14.3333333333333,31.5555555555556
199911,9.5,26.7222222222222
199912,6.44444444444445,23.6666666666667
200001,4.83333333333333,22.0555555555556
200002,7.94444444444444,25.1666666666667
200003,9.05555555555555,26.2777777777778
200004,14.6111111111111,31.8333333333333
200005,15.2222222222222,32.4444444444444
200006,19.9444444444444,37.1666666666667
200007,21.8888888888889,39.1111111111111
200008,22.1666666666667,39.3888888888889
200009,19.3888888888889,36.6111111111111
200010,13.7777777777778,31
200011,7.11111111111111,24.3333333333333
200012,5.66666666666667,22.8888888888889
200101,6.55555555555555,23.7777777777778
200102,7.38888888888889,24.6111111111111
200103,10.1666666666667,27.3888888888889
200104,11.7222222222222,28.9444444444444
200105,17.5,34.7222222222222
200106,17.6666666666667,34.8888888888889
200107,21.2777777777778,38.5
200108,22.7777777777778,40
200109,20.0555555555556,37.2777777777778
200110,12.6666666666667,29.8888888888889
200111,8.94444444444445,26.1666666666667
200112,5.33333333333333,22.5555555555556
200201,5.05555555555556,22.2777777777778
200202,7.44444444444444,24.6666666666667
200203,7.11111111111111,24.3333333333333
200204,12.3333333333333,29.5555555555556
200205,14.8333333333333,32.0555555555556
200206,20.3333333333333,37.5555555555556
200207,23.3333333333333,40.5555555555556
200208,23.4444444444444,40.6666666666667
200209,20.5555555555556,37.7777777777778
200210,14.0555555555556,31.2777777777778
200211,10.5,27.7222222222222
200212,6.55555555555555,23.7777777777778
200301,8.61111111111111,25.8333333333333
200302,7.94444444444444,25.1666666666667
200303,9.33333333333333,26.5555555555556
200304,11.6111111111111,28.8333333333333
200305,16.1111111111111,33.3333333333333
200306,21.4444444444444,38.6666666666667
200307,25.3333333333333,42.5555555555556
200308,24.5555555555556,41.7777777777778
200309,21.6666666666667,38.8888888888889
200310,15,32.2222222222222
200311,6.83333333333333,24.0555555555556
200312,5.55555555555556,22.7777777777778
200401,4.83333333333333,22.0555555555556
200402,8.27777777777778,25.5
200403,11.5,28.7222222222222
200404,16.1666666666667,33.3888888888889
200405,16.5,33.7222222222222
200406,21.1666666666667,38.3888888888889
200407,24.7777777777778,42
200408,23.8888888888889,41.1111111111111
200409,17.8888888888889,35.1111111111111
200410,14.1666666666667,31.3888888888889
200411,8.66666666666667,25.8888888888889
200412,6.72222222222222,23.9444444444444
200501,6.61111111111111,23.8333333333333
200502,9.72222222222222,26.9444444444444
200503,12.1111111111111,29.3333333333333
200504,13.0555555555556,30.2777777777778
200505,17.4444444444444,34.6666666666667
200506,17.7222222222222,34.9444444444444
200507,23.1111111111111,40.3333333333333
200508,24.5,41.7222222222222
200509,19,36.2222222222222
200510,13.6111111111111,30.8333333333333
200511,7.33333333333333,24.5555555555556
200512,5.66666666666667,22.8888888888889
200601,6.83333333333333,24.0555555555556
200602,6.94444444444444,24.1666666666667
200603,9.11111111111111,26.3333333333333
200604,13.6111111111111,30.8333333333333
200605,17.3888888888889,34.6111111111111
200606,20.3888888888889,37.6111111111111
200607,24.1111111111111,41.3333333333333
200608,23.3888888888889,40.6111111111111
200609,21.3333333333333,38.5555555555556
200610,14.1666666666667,31.3888888888889
200611,7.38888888888889,24.6111111111111
200612,5.72222222222222,22.9444444444444
200701,5.05555555555556,22.2777777777778
200702,7.72222222222222,24.9444444444444
200703,10.3888888888889,27.6111111111111
200704,12.3333333333333,29.5555555555556
200705,17.2777777777778,34.5
200706,18.2777777777778,35.5
200707,23.5555555555556,40.7777777777778
200708,22.0555555555556,39.2777777777778
200709,18.6666666666667,35.8888888888889
200710,12.5,29.7222222222222
200711,8.16666666666667,25.3888888888889
200712,4.44444444444444,21.6666666666667
200801,4.05555555555555,21.2777777777778
200802,7.88888888888889,25.1111111111111
200803,7.77777777777778,25
200804,10.2777777777778,27.5
200805,16.1111111111111,33.3333333333333
200806,17.5,34.7222222222222
200807,22.7222222222222,39.9444444444444
200808,22.3888888888889,39.6111111111111
200809,20.3333333333333,37.5555555555556
200810,13.3333333333333,30.5555555555556
200811,10.0555555555556,27.2777777777778
200812,3.27777777777778,20.5
200901,5.44444444444444,22.6666666666667
200902,7.38888888888889,24.6111111111111
200903,7.05555555555556,24.2777777777778
200904,12.7222222222222,29.9444444444444
200905,17.1666666666667,34.3888888888889
200906,20.5,37.7222222222222
200907,25.6666666666667,42.8888888888889
200908,22.8888888888889,40.1111111111111
200909,21.1111111111111,38.3333333333333
200910,12.6111111111111,29.8333333333333
200911,8.33333333333333,25.5555555555556
200912,4,21.2222222222222
201001,8.05555555555556,25.2777777777778
201002,9.5,26.7222222222222
201003,10.7222222222222,27.9444444444444
201004,11.6666666666667,28.8888888888889
201005,14.1111111111111,31.3333333333333
201006,17.0555555555556,34.2777777777778
201007,22.6111111111111,39.8333333333333
201008,22.6111111111111,39.8333333333333
201009,18.2777777777778,35.5
201010,14.2777777777778,31.5
201011,6.94444444444444,24.1666666666667
201012,5.83333333333333,23.0555555555556
201101,5.83333333333333,23.0555555555556
201102,5.38888888888889,22.6111111111111
201103,8.05555555555556,25.2777777777778
201104,9.38888888888889,26.6111111111111
201105,13.6666666666667,30.8888888888889
201106,17.2222222222222,34.4444444444444
201107,20.5555555555556,37.7777777777778
201108,22.7777777777778,40
201109,21.7777777777778,39
201110,12.7777777777778,30
201111,7.33333333333333,24.5555555555556
201112,5.5,22.7222222222222
201201,5.38888888888889,22.6111111111111
201202,7.05555555555556,24.2777777777778
201203,7.38888888888889,24.6111111111111
201204,12.9444444444444,30.1666666666667
201205,15.8888888888889,33.1111111111111
201206,16.5,33.7222222222222
201207,21.7222222222222,38.9444444444444
201208,24.2222222222222,41.4444444444444
201209,21.7777777777778,39
201210,14,31.2222222222222
201211,8.66666666666667,25.8888888888889
201212,4.55555555555556,21.7777777777778
201301,4.5,21.7222222222222
201302,6.83333333333333,24.0555555555556
201303,9.88888888888889,27.1111111111111
201304,12.1111111111111,29.3333333333333
201305,16.9444444444444,34.1666666666667
201306,19.7777777777778,37
201307,24,41.2222222222222
201308,23.3888888888889,40.6111111111111
201309,19.3888888888889,36.6111111111111
201310,13.5555555555556,30.7777777777778
201311,8.5,25.7222222222222
201312,3.94444444444445,21.1666666666667
201401,7.27777777777778,24.5
201402,5,22.2222222222222
201403,10.0555555555556,27.2777777777778
201404,13.1666666666667,30.3888888888889
201405,17.7777777777778,35
201406,19.0555555555556,36.2777777777778
201407,24.8888888888889,42.1111111111111
201408,24.7777777777778,42
201409,21.2777777777778,38.5
201410,15.6666666666667,32.8888888888889
201411,8.55555555555556,25.7777777777778
201412,6.88888888888889,24.1111111111111
201501,8.5,25.7222222222222
201502,10.7777777777778,28
201503,13.1666666666667,30.3888888888889
