"date","hd","hd_anom_1900-99"
198506,106.111111111111,-3.33333333333333
198507,19.4444444444444,-36.6666666666667
198508,49.4444444444444,-6.66666666666666
198509,140,26.6666666666667
198510,256.666666666667,16.1111111111111
198511,518.333333333333,161.666666666667
198512,516.666666666667,77.2222222222223
198601,368.333333333333,-100
198602,371.666666666667,-3.88888888888891
198603,292.777777777778,-70
198604,303.333333333333,29.4444444444445
198605,184.444444444444,-5.55555555555554
198606,75.5555555555556,-33.8888888888889
198607,89.4444444444444,33.3333333333333
198608,21.1111111111111,-35
198609,123.333333333333,10
198610,215.555555555556,-25
198611,350,-6.66666666666669
198612,427.222222222222,-12.2222222222222
198701,441.111111111111,-27.2222222222222
198702,317.222222222222,-58.3333333333334
198703,313.333333333333,-49.4444444444444
198704,230,-43.8888888888889
198705,161.666666666667,-28.3333333333333
198706,82.7777777777778,-26.6666666666667
198707,56.1111111111111,0
198708,44.4444444444444,-11.6666666666667
198709,78.8888888888889,-34.4444444444445
198710,205,-35.5555555555556
198711,300,-56.6666666666667
198712,463.333333333333,23.8888888888889
198801,452.777777777778,-15.5555555555556
198802,345.555555555556,-30.0000000000001
198803,358.333333333333,-4.4444444444444
198804,263.333333333333,-10.5555555555555
198805,189.444444444444,-0.555555555555543
198806,121.666666666667,12.2222222222222
198807,55,-1.11111111111111
198808,50.5555555555556,-5.55555555555556
198809,109.444444444444,-3.8888888888889
198810,191.111111111111,-49.4444444444445
198811,341.666666666667,-15
198812,420,-19.4444444444445
198901,439.444444444444,-28.8888888888889
198902,482.222222222222,106.666666666667
198903,387.777777777778,25
198904,225,-48.8888888888889
198905,186.111111111111,-3.88888888888889
198906,74.4444444444444,-35
198907,66.1111111111111,10
198908,56.1111111111111,0
198909,78.8888888888889,-34.4444444444445
198910,237.777777777778,-2.77777777777777
198911,325,-31.6666666666667
198912,402.777777777778,-36.6666666666667
199001,411.666666666667,-56.6666666666667
199002,413.888888888889,38.3333333333333
199003,335.555555555556,-27.2222222222222
199004,235,-38.8888888888889
199005,192.777777777778,2.7777777777778
199006,107.777777777778,-1.66666666666666
199007,25.5555555555556,-30.5555555555556
199008,27.7777777777778,-28.3333333333333
199009,68.3333333333333,-45
199010,270.555555555556,30
199011,335,-21.6666666666667
199012,540.555555555556,101.111111111111
199101,473.333333333333,5
199102,289.444444444444,-86.1111111111111
199103,385.555555555556,22.7777777777778
199104,283.333333333333,9.44444444444446
199105,208.333333333333,18.3333333333333
199106,140,30.5555555555556
199107,41.6666666666667,-14.4444444444444
199108,34.4444444444444,-21.6666666666667
199109,81.6666666666667,-31.6666666666667
199110,250,9.44444444444443
199111,328.333333333333,-28.3333333333333
199112,396.111111111111,-43.3333333333333
199201,387.777777777778,-80.5555555555556
199202,301.666666666667,-73.8888888888889
199203,284.444444444444,-78.3333333333333
199204,225,-48.8888888888889
199205,133.333333333333,-56.6666666666667
199206,53.3333333333333,-56.1111111111111
199207,40,-16.1111111111111
199208,36.1111111111111,-20
199209,125,11.6666666666667
199210,218.888888888889,-21.6666666666667
199211,350,-6.66666666666669
199212,477.222222222222,37.7777777777778
199301,518.333333333333,50
199302,395,19.4444444444444
199303,327.222222222222,-35.5555555555555
199304,261.666666666667,-12.2222222222222
199305,112.777777777778,-77.2222222222222
199306,104.444444444444,-5
199307,88.3333333333333,32.2222222222222
199308,46.1111111111111,-10
199309,94.4444444444444,-18.8888888888889
199310,197.777777777778,-42.7777777777778
199311,416.666666666667,60
199312,432.222222222222,-7.22222222222223
199401,368.333333333333,-100
199402,404.444444444444,28.8888888888889
199403,315,-47.7777777777778
199404,235,-38.8888888888889
199405,155,-35
199406,115.555555555556,6.11111111111111
199407,31.6666666666667,-24.4444444444444
199408,37.2222222222222,-18.8888888888889
199409,65.5555555555556,-47.7777777777778
199410,250,9.44444444444443
199411,411.666666666667,55
199412,435.555555555556,-3.88888888888886
199501,402.777777777778,-65.5555555555556
199502,334.444444444444,-41.1111111111111
199503,341.111111111111,-21.6666666666666
199504,265,-8.88888888888891
199505,135,-55
199506,82.7777777777778,-26.6666666666667
199507,33.3333333333333,-22.7777777777778
199508,77.7777777777778,21.6666666666667
199509,59.4444444444444,-53.8888888888889
199510,244.444444444444,3.88888888888889
199511,293.333333333333,-63.3333333333333
199512,416.666666666667,-22.7777777777778
199601,452.777777777778,-15.5555555555556
199602,370,-5.5555555555556
199603,339.444444444444,-23.3333333333333
199604,243.333333333333,-30.5555555555556
199605,234.444444444444,44.4444444444445
199606,115.555555555556,6.11111111111111
199607,31.6666666666667,-24.4444444444444
199608,37.7777777777778,-18.3333333333333
199609,135,21.6666666666667
199610,256.666666666667,16.1111111111111
199611,380,23.3333333333333
199612,470,30.5555555555555
199701,433.888888888889,-34.4444444444445
199702,361.111111111111,-14.4444444444445
199703,360,-2.77777777777777
199704,273.333333333333,-0.555555555555543
199705,133.333333333333,-56.6666666666667
199706,106.111111111111,-3.33333333333333
199707,49.4444444444444,-6.66666666666666
199708,21.1111111111111,-35
199709,70.5555555555556,-42.7777777777778
199710,242.777777777778,2.22222222222223
199711,300,-56.6666666666667
199712,418.333333333333,-21.1111111111111
199801,413.333333333333,-55
199802,315.555555555556,-60.0000000000001
199803,325.555555555556,-37.2222222222222
199804,261.666666666667,-12.2222222222222
199805,177.222222222222,-12.7777777777778
199806,92.7777777777778,-16.6666666666667
199807,19.4444444444444,-36.6666666666667
199808,29.4444444444444,-26.6666666666667
199809,65.5555555555556,-47.7777777777778
199810,228.888888888889,-11.6666666666667
199811,323.333333333333,-33.3333333333333
199812,447.777777777778,8.33333333333331
199901,408.333333333333,-60
199902,361.111111111111,-14.4444444444445
199903,368.333333333333,5.5555555555556
199904,290,16.1111111111111
199905,237.777777777778,47.7777777777778
199906,131.666666666667,22.2222222222222
199907,70,13.8888888888889
199908,40.5555555555556,-15.5555555555556
199909,105,-8.33333333333334
199910,251.666666666667,11.1111111111111
199911,310,-46.6666666666667
199912,406.666666666667,-32.7777777777778
200001,452.777777777778,-15.5555555555556
200002,351.666666666667,-23.8888888888889
200003,363.333333333333,0.5555555555556
200004,245,-28.8888888888889
200005,200,10
200006,93.8888888888889,-15.5555555555555
200007,52.7777777777778,-3.33333333333334
200008,60.5555555555556,4.44444444444444
200009,105,-8.33333333333334
200010,236.111111111111,-4.44444444444446
200011,395,38.3333333333333
200012,442.777777777778,3.33333333333331
200101,413.333333333333,-55
200102,393.333333333333,17.7777777777778
200103,347.777777777778,-15
200104,291.666666666667,17.7777777777778
200105,184.444444444444,-5.55555555555554
200106,136.666666666667,27.2222222222222
200107,68.3333333333333,12.2222222222222
200108,44.4444444444444,-11.6666666666667
200109,103.333333333333,-10
200110,261.666666666667,21.1111111111111
200111,318.333333333333,-38.3333333333333
200112,432.222222222222,-7.22222222222223
200201,423.888888888889,-44.4444444444445
200202,368.888888888889,-6.66666666666669
200203,415,52.2222222222222
200204,283.333333333333,9.44444444444446
200205,220.555555555556,30.5555555555556
200206,82.7777777777778,-26.6666666666667
200207,44.4444444444444,-11.6666666666667
200208,44.4444444444444,-11.6666666666667
200209,101.666666666667,-11.6666666666667
200210,256.666666666667,16.1111111111111
200211,310,-46.6666666666667
200212,396.111111111111,-43.3333333333333
200301,355,-113.333333333333
200302,368.888888888889,-6.66666666666669
200303,327.222222222222,-35.5555555555555
200304,275,1.11111111111109
200305,189.444444444444,-0.555555555555543
200306,67.7777777777778,-41.6666666666667
200307,25.5555555555556,-30.5555555555556
200308,33.3333333333333,-22.7777777777778
200309,73.3333333333333,-40
200310,191.111111111111,-49.4444444444445
200311,401.666666666667,45
200312,418.333333333333,-21.1111111111111
200401,437.222222222222,-31.1111111111111
200402,337.777777777778,-37.7777777777778
200403,306.666666666667,-56.1111111111111
200404,211.666666666667,-62.2222222222222
200405,155,-35
200406,65,-44.4444444444444
200407,20.5555555555556,-35.5555555555556
200408,20.5555555555556,-35.5555555555556
200409,118.888888888889,5.55555555555556
200410,218.888888888889,-21.6666666666667
200411,346.666666666667,-10
200412,399.444444444444,-40
200501,413.333333333333,-55
200502,367.222222222222,-8.33333333333337
200503,291.111111111111,-71.6666666666666
200504,246.666666666667,-27.2222222222222
200505,130,-60
200506,106.111111111111,-3.33333333333333
200507,41.1111111111111,-15
200508,30,-26.1111111111111
200509,125,11.6666666666667
200510,206.666666666667,-33.8888888888889
200511,378.333333333333,21.6666666666667
200512,428.888888888889,-10.5555555555555
200601,370,-98.3333333333334
200602,385.555555555556,10
200603,355,-7.77777777777777
200604,265,-8.88888888888891
200605,173.888888888889,-16.1111111111111
200606,74.4444444444444,-35
200607,31.1111111111111,-25
200608,48.3333333333333,-7.77777777777778
200609,88.3333333333333,-25
200610,246.111111111111,5.55555555555554
200611,361.666666666667,5
200612,427.222222222222,-12.2222222222222
200701,473.333333333333,5
200702,342.222222222222,-33.3333333333334
200703,322.222222222222,-40.5555555555555
200704,270,-3.88888888888891
200705,184.444444444444,-5.55555555555554
200706,115.555555555556,6.11111111111111
200707,30.5555555555556,-25.5555555555556
200708,51.6666666666667,-4.44444444444444
200709,120.555555555556,7.22222222222221
200710,265,24.4444444444444
200711,371.666666666667,15
200712,449.444444444444,10
200801,475.555555555556,7.22222222222223
200802,354.444444444444,-21.1111111111111
200803,392.777777777778,30
200804,336.666666666667,62.7777777777778
200805,181.111111111111,-8.88888888888889
200806,143.333333333333,33.8888888888889
200807,56.1111111111111,0
200808,42.7777777777778,-13.3333333333333
200809,106.666666666667,-6.66666666666667
200810,258.333333333333,17.7777777777778
200811,293.333333333333,-63.3333333333333
200812,506.111111111111,66.6666666666667
200901,465,-3.33333333333337
200902,385.555555555556,10
200903,415,52.2222222222222
200904,286.666666666667,12.7777777777778
200905,186.111111111111,-3.88888888888889
200906,68.8888888888889,-40.5555555555556
200907,17.2222222222222,-38.8888888888889
200908,42.7777777777778,-13.3333333333333
200909,78.8888888888889,-34.4444444444445
200910,253.333333333333,12.7777777777778
200911,331.666666666667,-25
200912,504.444444444444,65
201001,346.111111111111,-122.222222222222
201002,311.111111111111,-64.4444444444445
201003,327.222222222222,-35.5555555555555
201004,276.666666666667,2.77777777777777
201005,225.555555555556,35.5555555555556
201006,132.777777777778,23.3333333333333
201007,51.6666666666667,-4.44444444444444
201008,46.1111111111111,-10
201009,94.4444444444444,-18.8888888888889
201010,225.555555555556,-15
201011,385,28.3333333333333
201012,408.333333333333,-31.1111111111111
201101,427.222222222222,-41.1111111111111
201102,418.333333333333,42.7777777777778
201103,361.666666666667,-1.11111111111109
201104,341.666666666667,67.7777777777778
201105,239.444444444444,49.4444444444445
201106,128.333333333333,18.8888888888889
201107,71.1111111111111,15
201108,45.5555555555556,-10.5555555555556
201109,64.4444444444444,-48.8888888888889
201110,244.444444444444,3.88888888888889
201111,393.333333333333,36.6666666666667
201112,460,20.5555555555555
201201,454.444444444444,-13.8888888888889
201202,359.444444444444,-16.1111111111111
201203,396.111111111111,33.3333333333334
201204,260,-13.8888888888889
201205,200,10
201206,146.666666666667,37.2222222222222
201207,56.1111111111111,0
201208,31.6666666666667,-24.4444444444444
201209,88.3333333333333,-25
201210,234.444444444444,-6.11111111111111
201211,331.666666666667,-25
201212,432.222222222222,-7.22222222222223
201301,478.888888888889,10.5555555555555
201302,353.333333333333,-22.2222222222222
201303,341.111111111111,-21.6666666666666
201304,276.666666666667,2.77777777777777
201305,158.333333333333,-31.6666666666667
201306,75.5555555555556,-33.8888888888889
201307,33.3333333333333,-22.7777777777778
201308,24.4444444444444,-31.6666666666667
201309,80,-33.3333333333333
201310,268.888888888889,28.3333333333333
201311,355,-1.66666666666669
201312,487.222222222222,47.7777777777778
201401,411.666666666667,-56.6666666666667
201402,415.555555555556,40
201403,327.222222222222,-35.5555555555555
201404,250,-23.8888888888889
201405,135,-55
201406,92.7777777777778,-16.6666666666667
201407,22.2222222222222,-33.8888888888889
201408,17.7777777777778,-38.3333333333333
201409,62.2222222222222,-51.1111111111111
201410,155,-85.5555555555556
201411,356.666666666667,0
201412,391.111111111111,-48.3333333333333
