"","R","m","cov","seasonality","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","median_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"1","DUE",3,"pc","fixed_factors",694,7657,11.0331412103746,-3432.03634234825,-5476.07268469649,0.733839278073256,0.959707164316501,1,2883,503,0,"0 ","PctGlacLakeFineWs,RdDensWsRp100,PctIce2011Ws,RckDepWs,RunoffWs,PctUrbOp2011WsRp100","PctIce2011Ws,RckDepWs,RunoffWs,PctUrbHi2011WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100","RckDepWs,PctIce2011Ws,WtDepWs,RdDensWsRp100,PermWs,PctGlacLakeFineWs",NA,"0.8126488104653,0.666105356358461,-0.635836362143561,0.601636436300768,-0.586101466763438,0.481578251332579","-0.478095628257154,0.412609276546878,0.401752922632976,-0.337144456982914,-0.318465543737947,-0.285214264931","-0.870691297627983,0.728606314368152,0.678451112695469,-0.615513444711548,-0.599506562920713,-0.551931214681947",NA,"BFIWs,RunoffWs,ElevWs,WsAreaSqKm,PctGlacLakeFineWs,PctIce2011Ws",NA,"-0.84716202002063,0.585244539740703,-0.364484850183501,-0.345946807449815,-0.310349562317595,-0.28807654525601",NA
"2","DUE",3,"at","fixed_factors",694,7657,11.0331412103746,-3113.45818539524,-4838.91637079049,0.720930557070564,0.954040546444602,1,2624,455,0,"0 ","PctGlacLakeFineWs,RdDensWsRp100,PctIce2011Ws,RckDepWs,RunoffWs,WsAreaOver1000","RckDepWs,PctGlacLakeFineWs,BFIWs,PctIce2011Ws,WtDepWs,RdDensWsRp100","PctIce2011Ws,RunoffWs,BFIWs,RckDepWs,PctAlluvCoastWs,WtDepWs",NA,"0.7927637097173,0.711527216425449,-0.678594788627784,0.568196422439143,-0.557199394266329,-0.535583423999706","-0.814979846064573,-0.596875172715867,-0.555629337088138,0.548257403876312,0.545980088355183,-0.507184652408209","-0.510924400209397,0.485910625363262,-0.358409032944961,0.344496843766875,0.304324203389685,-0.272259607992186",NA,"PctIce2011Ws,ElevWs,RdDensWsRp100,WtDepWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100",NA,"0.795735235622094,0.646462203946713,-0.600157835302591,0.574555060425428,-0.573034958837541,-0.498917986152462",NA
"3","DUE",3,"atpc","fixed_factors",711,7657,10.7693389592124,-3505.91352222219,-5589.82704444438,0.736341063742683,0.956287354391181,1,3568,671,0,"0 ","PctGlacLakeFineWs,RdDensWsRp100,RunoffWs,PctIce2011Ws,RckDepWs,PctUrbOp2011WsRp100","RckDepWs,PctIce2011Ws,WtDepWs,RdDensWsRp100,PctGlacLakeFineWs,PermWs","PctIce2011Ws,RunoffWs,RckDepWs,PctUrbHi2011WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100",NA,"0.814973306163635,0.657516412018061,-0.617177993812799,-0.604963746369053,0.5857801981693,0.474218861894435","-0.84065432383766,0.693308381986066,0.649610667020759,-0.628530714506673,-0.606114894872308,-0.561964939161197","-0.468689398662915,0.44727035226588,0.378825368283486,-0.350793550358323,-0.33488636545421,-0.29620977071514",NA,"BFIWs,ElevWs,WsAreaSqKm,WsAreaOver1000,RunoffWs,PctAlluvCoastWs","PctIce2011Ws,RdDensWsRp100,PctUrbOp2011WsRp100,ElevWs,WtDepWs,PctUrbLo2011WsRp100","-0.67216693115964,-0.572902802476315,-0.532083655638492,-0.488192068507735,0.324577233107926,0.289263976182886","0.710916771572118,-0.608230838207266,-0.606459755910841,0.601956963152467,0.564264342712351,-0.549008925382723"
"4","DUE",4,"pc","fixed_factors",708,7657,10.8149717514124,-3779.1892008188,-6142.37840163761,0.907378558471301,0.982489952939664,1,2701,460,0,"0 ","PctGlacLakeFineWs,RdDensWsRp100,PctIce2011Ws,RckDepWs,RunoffWs,PctUrbOp2011WsRp100","WsAreaSqKm,ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,WsAreaOver1000,PctUrbHi2011WsRp100","RckDepWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,PermWs,PctGlacLakeFineWs","RunoffWs,PctIce2011Ws,PctUrbHi2011WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100,RckDepWs","0.804203067676661,0.672531293989979,-0.648113521098713,0.570212822980959,-0.565214968800772,0.484187174829567","0.664472898435385,0.622278030237421,-0.555072613666052,-0.502436922400874,0.494633546709633,-0.413568374306756","-0.899906101437528,0.660577672130495,0.648939907343874,-0.54982604899821,-0.547970843350679,-0.535725870705394","-0.435167554023148,0.429522595535641,0.362693059700985,0.34544087136008,0.310730912491559,-0.308356976323845","BFIWs,RunoffWs,WsAreaSqKm,ElevWs,RckDepWs,PctGlacLakeFineWs",NA,"-0.867995986092643,0.560063279655419,-0.382436945976932,-0.339169149209999,-0.335152138956206,-0.303386745982105",NA
"5","DUE",4,"at","fixed_factors",708,7657,10.8149717514124,-3425.37958506775,-5434.75917013549,0.916156792095798,0.982943414638136,1,3622,671,0,"0 ","PctGlacLakeFineWs,RdDensWsRp100,PctIce2011Ws,WsAreaOver1000,ElevWs,PctUrbOp2011WsRp100","ElevWs,RdDensWsRp100,WsAreaSqKm,PctUrbOp2011WsRp100,PctImp2006WsRp100,PctUrbHi2011WsRp100","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,RckDepWs,PctUrbHi2011WsRp100","RckDepWs,BFIWs,PctGlacLakeFineWs,WtDepWs,PctIce2011Ws,RdDensWsRp100","0.776045459523878,0.717816273452988,-0.68000275399506,-0.560378799468332,-0.553548432893738,0.538704549463653","0.636446047750236,-0.599987597432201,0.579410749920644,-0.565681795360872,-0.472741734654086,-0.470642394782632","0.495559163585549,-0.485932668235213,-0.426319205947616,0.294858645191407,0.275406136722801,-0.253897623049364","-0.844724523370833,-0.618649719150472,-0.548030031141371,0.515972690888949,0.497602741876364,-0.404537292229057","PctIce2011Ws,ElevWs,RdDensWsRp100,PctUrbOp2011WsRp100,WtDepWs,PctUrbLo2011WsRp100",NA,"0.794037665743001,0.649678626739399,-0.597719505794313,-0.571702209191332,0.571260748889284,-0.498223784133106",NA
"6","DUE",4,"atpc","fixed_factors",725,7657,10.5613793103448,-3794.14217413435,-6138.2843482687,0.918355659978252,0.982294694848372,1,3623,666,0,"0 ","PctGlacLakeFineWs,RdDensWsRp100,RunoffWs,PctIce2011Ws,RckDepWs,PctUrbOp2011WsRp100","WsAreaSqKm,ElevWs,RdDensWsRp100,WsAreaOver1000,PctUrbOp2011WsRp100,BFIWs","PctIce2011Ws,RunoffWs,RckDepWs,PctUrbHi2011WsRp100,PopDen2010Ws,BFIWs","RckDepWs,PctIce2011Ws,WtDepWs,PctGlacLakeFineWs,RdDensWsRp100,PermWs","0.809639127844074,0.665025209815462,-0.611657844084853,-0.604454145990075,0.546178052787366,0.479632261109881","0.660706144005952,0.599910376505701,-0.50705597995578,0.4815127062071,-0.434781534376759,0.408256303285013","-0.484128024302117,0.424014966663003,0.351114824157933,-0.329104553718539,-0.314310528226396,-0.306427513297383","-0.903061766131696,0.657808862263754,0.654849383504995,-0.552244518497415,-0.534284816090654,-0.531266865424121","BFIWs,ElevWs,WsAreaSqKm,WsAreaOver1000,RunoffWs,PctAlluvCoastWs","PctIce2011Ws,PctUrbOp2011WsRp100,RdDensWsRp100,WtDepWs,ElevWs,PctUrbLo2011WsRp100","-0.679670790260244,-0.562202648934028,-0.540105232088714,-0.48241637539211,0.319401609691807,0.270741688131775","0.708035054864888,-0.601025050831847,-0.59960055867878,0.584762509351292,0.572362489278553,-0.548867658231715"
