"","R","m","cov","seasonality","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","meidian_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"11","DE",1,"atpcsn","fourier",2065,9282,4.49491525423729,12307.7717943665,28745.5435887329,0.831130370328069,0.957527345175259,0.982479696455374,3114,1010,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"-0.648878495179997,0.570554422775766,0.562232497832228,-0.453567665544233,0.440968018206842,-0.307900196717381",NA,NA,NA,"PctIce2011Ws,PctAlluvCoastWs,WtDepWs,ElevWs,RunoffWs,PctGlacLakeFineWs","RunoffWs,PctUrbOp2011WsRp100,PctGlacLakeFineWs,PctUrbHi2011WsRp100,PopDen2010Ws,RdDensWsRp100","-0.468139701371953,0.460667388245226,-0.455497653659641,-0.444361291886807,0.409834336589499,0.403819546054422","-0.565860056367461,0.369290880716953,0.359660408711083,0.358478327289528,0.358217882050018,0.32693378909159"
"12","DE",1,"atsn","fourier",1441,9282,6.44136016655101,12590.7945713249,28063.5891426498,0.823801636581693,0.955109778940233,0.981187430583008,2061,633,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"-0.650639464581238,0.572023556417394,0.555953143075395,-0.458847796701981,0.442170550440417,-0.311271640013112",NA,NA,NA,"BFIWs,ElevWs,PctGlacLakeFineWs,RunoffWs,WtDepWs,PctIce2011Ws","RdDensWsRp100,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100,PctImp2006WsRp100,PopDen2010Ws,PctUrbLo2011WsRp100","-0.535576641287115,-0.430821581554924,0.403850164409536,0.40074263484069,-0.369639873800706,-0.350892126891069","0.6101243227461,0.579064361960649,0.56713115452883,0.558434325780352,0.546977783191531,0.532759217741729"
"13","DE",2,"at","fixed_factors",1080,9282,8.59444444444444,12246.1657699679,26652.3315399357,0.889297235643229,0.957980266803491,0.981493660721589,18,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100",NA,NA,"-0.712787829500344,0.564971088636132,0.52454760058717,0.507279691096091,-0.496806596862781,-0.275827879802987","0.713951865284082,0.573055643147463,-0.515955147518875,-0.367123209798035,-0.332884363650171,-0.320478730533587",NA,NA,"WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RunoffWs,ElevWs,RckDepWs",NA,"-0.508822043062172,0.507658701735837,-0.455892582833531,0.444873522024174,-0.423472410366173,0.417031890053073",NA
"14","DE",2,"pc","fixed_factors",1080,9282,8.59444444444444,12362.2160197704,26884.4320395408,0.888217341443463,0.95691709038301,0.98138095437253,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RunoffWs,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,RdDensWsRp100,PctUrbLo2011WsRp100,PctImp2006WsRp100",NA,NA,"-0.72155154090806,0.569004798164271,-0.530031195549654,0.521304056623554,0.516485102122879,-0.2850488587834","0.503687986613131,0.412945730734511,-0.358813073015453,-0.266417992250554,-0.225083428870099,-0.206307923057881",NA,NA,"RunoffWs,PctIce2011Ws,PctAlluvCoastWs,RckDepWs,WsAreaSqKm,OmWs",NA,"-0.350201445688332,0.330777146252946,-0.216942949100093,-0.214913003391938,-0.19328380740213,0.17077712771396",NA
"15","DE",2,"sn","fixed_factors",1080,9282,8.59444444444444,12482.7092835182,27125.4185670364,0.886118445515415,0.955485583268768,0.981105043787613,6,1,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100",NA,NA,"-0.740510774792041,0.572086249569498,-0.554059637384749,0.54612181211572,0.486438359637861,-0.322297777675742","0.645502078601619,0.470508769153539,-0.463944937449471,-0.296532314319324,-0.277582968345996,-0.272108751579111",NA,NA,"PctUrbOp2011WsRp100,RdDensWsRp100,RunoffWs,PopDen2010Ws,PermWs,PctImp2006WsRp100",NA,"0.748299034997182,0.713607923727939,-0.700868277913353,0.657476594665833,0.631268120242014,0.622036981037312",NA
"16","DE",2,"atpc","fixed_factors",1704,9282,5.44718309859155,11928.572317492,27265.1446349839,0.896565326747205,0.960320937387467,0.982589210867785,2385,543,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100",NA,NA,"-0.705425846465511,0.557123231344939,0.525612967865878,0.509550475190958,-0.498725875751421,-0.270516294490016","0.704695482112817,0.5856253376893,-0.520515349873174,-0.369014197827784,-0.32460204941006,-0.319621396847721",NA,NA,"PctAlluvCoastWs,RckDepWs,PctIce2011Ws,WtDepWs,PctGlacLakeFineWs,ElevWs","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,BFIWs,RckDepWs","0.50040893026837,0.493451757727194,-0.484498225900414,-0.481886420673261,0.400928570769716,-0.397576886857376","-0.658358663805069,0.353358881536128,0.332490899592833,-0.308317775206974,0.299345257175217,-0.230930475029962"
"17","DE",2,"atpcsn","fixed_factors",2328,9282,3.98711340206186,11616.5100149321,27889.0200298642,0.905072565220987,0.963827960684106,0.984018803892265,4042,1193,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,PctUrbLo2011WsRp100",NA,NA,"-0.726557513458971,0.5644279546119,0.541161033999971,-0.526030126253104,0.488029813912515,-0.272474953797209","0.690310658108732,0.559274895427504,-0.492830866649015,-0.377214981825835,-0.275446090960558,-0.249679782889316",NA,NA,"PctIce2011Ws,PctGlacLakeFineWs,RunoffWs,BFIWs,ElevWs,WtDepWs","RunoffWs,PopDen2010Ws,PctUrbHi2011WsRp100,PctUrbOp2011WsRp100,PctGlacLakeFineWs,RdDensWsRp100","-0.453005179878143,0.400920181349994,0.380962643725124,-0.369446911997127,-0.368114531887433,-0.367110905063535","-0.624556401472533,0.334736595217575,0.327882240162542,0.319746733887057,0.288815053526138,0.271236619517457"
"18","DE",2,"atsn","fixed_factors",1704,9282,5.44718309859155,11917.830312911,27243.660625822,0.899979617438395,0.960902003675784,0.982402024370715,2898,854,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,PctUrbLo2011WsRp100",NA,NA,"-0.732374151519406,0.570989507100634,0.543113683513751,-0.535271318009493,0.485252129414383,-0.282426819134401","0.693327730093808,0.572345897000366,-0.501700159126208,-0.38902106305393,-0.284582178420045,-0.249421335820209",NA,NA,"BFIWs,WtDepWs,PctIce2011Ws,ElevWs,RunoffWs,PctGlacLakeFineWs","RunoffWs,PctUrbOp2011WsRp100,RdDensWsRp100,PopDen2010Ws,PctImp2006WsRp100,PctUrbHi2011WsRp100","-0.48021798479192,-0.459614983378987,-0.456198528760217,-0.424102498481418,0.421563000431569,0.37659264345658","-0.719507964574396,0.700938210493216,0.670953571508025,0.618759486414012,0.579868068004099,0.572717070800373"
"19","DE",2,"at","fourier",840,9282,11.05,12721.3166842223,27122.6333684446,0.885197073453521,0.951303290025151,0.981147380478176,8,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,PctUrbLo2011WsRp100",NA,NA,"-0.652121114308997,0.584487115258373,0.556344587582951,-0.500963514377373,0.46116003663125,-0.306334090975226","0.686008507172653,0.619061717888435,-0.49765650996172,-0.373614290293321,-0.302037092854453,-0.299710790250474",NA,NA,"PctIce2011Ws,PctAlluvCoastWs,WtDepWs,RunoffWs,RckDepWs,ElevWs",NA,"-0.495745559781533,0.453289762901976,-0.452335139135037,0.444018545449691,0.389834885900444,-0.373145498817273",NA
"20","DE",2,"pc","fourier",840,9282,11.05,12969.9975492356,27619.9950984712,0.877197978170096,0.947315225619583,0.980751374688396,8,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","RunoffWs,BFIWs,WtDepWs,PctGlacLakeFineWs,RdDensWsRp100,PctUrbLo2011WsRp100",NA,NA,"0.593442887102222,-0.58638489876826,0.531362793905905,-0.498734071280992,0.428086135874002,-0.323930484672548","0.342038533984283,-0.26106733110309,0.218402785155497,0.195645400814885,-0.17931180502798,-0.161125162192976",NA,NA,"RunoffWs,BFIWs,PctAlluvCoastWs,RdDensWsRp100,PctCrop2011Ws,PctUrbOp2011WsRp100",NA,"0.475536748166925,-0.323891491282626,0.250336402196372,-0.243944900680979,0.158850404804345,-0.157886907108489",NA
"21","DE",2,"sn","fourier",840,9282,11.05,12963.2857681349,27606.5715362698,0.88265987648096,0.948685881042606,0.98029322827067,7,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,RdDensWsRp100,WsAreaSqKm,PctUrbLo2011WsRp100",NA,NA,"-0.644382820675201,0.555434397859578,0.539210511334619,-0.536359166223103,0.482579998462968,-0.305644644547565","0.529507325957177,0.405584214026148,-0.382999934395456,-0.222920372413952,-0.216556948960105,-0.200076063428413",NA,NA,"RunoffWs,BFIWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,ElevWs",NA,"-0.770286822073805,0.431946994885745,-0.411081341697304,0.379877901778971,0.331531905857373,0.202300759921188",NA
"22","DE",2,"atpc","fourier",1464,9282,6.34016393442623,12388.3116779861,27704.6233559723,0.891176719082006,0.953614459177023,0.982637070186901,83,13,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,PctUrbLo2011WsRp100",NA,NA,"-0.651019000146469,0.58255230415742,0.551755288782157,-0.503988806261078,0.465866351519541,-0.303832643728575","0.689126883425203,0.630416466113655,-0.50353969142647,-0.380142142010697,-0.303433554965557,-0.294862755227282",NA,NA,"PctIce2011Ws,PctAlluvCoastWs,WtDepWs,RckDepWs,ElevWs,PctGlacLakeFineWs","RunoffWs,PctIce2011Ws,PctAlluvCoastWs,BFIWs,WtDepWs,RckDepWs","-0.478189191060173,0.431428573467942,-0.415481059323064,0.414073517449781,-0.381327011237705,0.380166354799819","-0.594875171134945,0.301694254190911,-0.275885873475915,0.255927452184102,0.228329089959941,-0.179529955664316"
"23","DE",2,"atpcsn","fourier",2088,9282,4.44540229885058,12012.2771150763,28200.5542301527,0.901617240491946,0.957962387706992,0.983047056628325,3796,1250,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctIce2011Ws,RckDepWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,RdDensWsRp100",NA,NA,"-0.699713558893521,0.565130956667055,0.529916683010969,-0.526922770461119,0.508552216332281,-0.287342704467551","0.669995649143723,0.598114660743634,-0.48501762231178,-0.370869728831202,-0.342148316048014,-0.230050088415191",NA,NA,"WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RunoffWs,RckDepWs,ElevWs","RunoffWs,PctUrbOp2011WsRp100,PctUrbHi2011WsRp100,PopDen2010Ws,PctGlacLakeFineWs,ElevWs","-0.520704373535243,0.500237862979785,-0.495789763143593,0.459728541710435,0.424713582043906,-0.410342649827794","-0.547150349585349,0.369190065359878,0.357893055467631,0.357598429797663,0.350747455158829,-0.329621443535746"
"24","DE",2,"atsn","fourier",1464,9282,6.34016393442623,12306.9431353378,27541.8862706757,0.897342740633092,0.955612133597806,0.981790773676664,2593,862,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RunoffWs,RckDepWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,RdDensWsRp100",NA,NA,"-0.70044380980191,0.566291419832044,-0.535106283678377,0.530175195211193,0.508790405923701,-0.294175328411563","0.65082150581614,0.599283666956397,-0.479243044502586,-0.363854980414303,-0.360790143911579,-0.215198279501206",NA,NA,"WtDepWs,BFIWs,RunoffWs,PctIce2011Ws,PctAlluvCoastWs,ElevWs","RdDensWsRp100,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100,PctImp2006WsRp100,PopDen2010Ws,PctUrbLo2011WsRp100","-0.52801470092341,-0.488310474036802,0.483529236598534,-0.461409951952545,0.458323227202459,-0.411896029177973","0.600662332581394,0.534637190140515,0.52541210344594,0.515561539609022,0.507883813656228,0.487716095076918"
"25","DE",3,"at","fixed_factors",1102,9282,8.42286751361162,12092.86059314,26389.7211862799,0.892663179280691,0.962351494411991,0.986449752739093,33,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctIce2011Ws,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,PctAlluvCoastWs,WtDepWs,BFIWs,RckDepWs","RunoffWs,PctIce2011Ws,WtDepWs,RckDepWs,PctAlluvCoastWs,PctCrop2011Ws",NA,"-0.846634593892167,0.616574559996653,0.600165265736253,-0.464488995124218,-0.427100609282026,0.412531028372443","0.697900238057229,-0.38830649816048,0.312597102657826,-0.309830840758535,-0.280666776892116,0.21917805254806","-0.529026538695551,0.485605418958853,0.3525838954125,-0.247917776254198,-0.202506054476063,0.178314133512286",NA,"WtDepWs,PctAlluvCoastWs,ElevWs,RckDepWs,PctIce2011Ws,BFIWs",NA,"-0.591008663890945,0.546283571736484,-0.517504343166051,0.469539878296675,-0.438577481085629,-0.358581868731391",NA
"26","DE",3,"pc","fixed_factors",1102,9282,8.42286751361162,12213.6906625133,26631.3813250266,0.889634468006693,0.962952935744893,0.984812271179053,21,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctUrbLo2011WsRp100,ElevWs,PctImp2006WsRp100","RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,PctAlluvCoastWs,RckDepWs","WtDepWs,PctIce2011Ws,RckDepWs,RunoffWs,PctAlluvCoastWs,WsAreaSqKm",NA,"-0.820102403765708,0.613524524469199,0.612454914217758,0.460430200389787,-0.452397716749504,0.420439291098618","0.751486795123576,-0.459632392345722,-0.395094977067565,-0.329756451264638,0.295661380473975,0.213658939313595","0.544543631168397,0.529345867060836,-0.369872674577497,-0.339472381648779,-0.238441816068636,-0.154741637346542",NA,"RunoffWs,PctIce2011Ws,PctAlluvCoastWs,RckDepWs,WsAreaSqKm,OmWs",NA,"-0.351693962944038,0.332372974099534,-0.222867808395494,-0.219366425295241,-0.1979107752991,0.16638920360662",NA
"27","DE",3,"sn","fixed_factors",1102,9282,8.42286751361162,12307.0975825329,26818.1951650659,0.893833913577865,0.959096981473206,0.985108980263461,20,2,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100","WtDepWs,BFIWs,RunoffWs,PctAlluvCoastWs,ElevWs,PctUrbLo2011WsRp100",NA,"-0.73837906913598,0.573953711887801,-0.567782642706086,0.552194465708037,0.472735408226616,-0.321242883140402","0.643737318427349,0.52673478298365,-0.491299690009816,-0.327604037902775,-0.295123857847558,-0.247223839936875","0.45462486752177,0.385461712299753,-0.342466495448168,-0.310910730198493,0.279620412770262,-0.234644485675628",NA,"PctUrbOp2011WsRp100,RunoffWs,RdDensWsRp100,PermWs,PopDen2010Ws,PctImp2006WsRp100",NA,"0.745597019229069,-0.730981154784081,0.728653183404684,0.651916686575016,0.646791922239979,0.609005554639528",NA
"28","DE",3,"atpc","fixed_factors",1726,9282,5.37775202780997,11772.4995458621,26996.9990917242,0.898115245419896,0.964732872465728,0.986755485013874,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PctIce2011Ws,PctUrbOp2011WsRp100,PopDen2010Ws,PctAlluvCoastWs","RunoffWs,PctIce2011Ws,WtDepWs,BFIWs,RckDepWs,PctCrop2011Ws",NA,"-0.83485020579541,0.623029423739236,0.619788517829838,-0.466889002604326,-0.401202483813266,0.36406128634614","0.758058342256477,-0.344695805046409,-0.336968900636758,-0.262067150208727,-0.256290676402312,0.252928897327965","-0.582110804265313,0.473146171291794,0.321772751025445,0.206054010606399,-0.202428698819763,0.194840993455177",NA,"WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbOp2011WsRp100,PctIce2011Ws","RunoffWs,PopDen2010Ws,PctUrbHi2011WsRp100,PctUrbOp2011WsRp100,BFIWs,PctImp2006WsRp100","-0.584808181468087,0.583404308200656,0.556543301851941,-0.539975527636932,0.470991229898639,-0.457620170617308","-0.716582690482136,0.467109327787884,0.436894426811972,0.429179184551878,0.409709056118359,0.404727644991231"
"29","DE",3,"atpcsn","fixed_factors",2350,9282,3.94978723404255,11459.8162841746,27619.6325683493,0.906199114172929,0.968185440946462,0.988066791886331,3845,1087,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbLo2011WsRp100,PctCrop2011Ws","RunoffWs,PctIce2011Ws,WtDepWs,BFIWs,PctAlluvCoastWs,RckDepWs","PctIce2011Ws,WtDepWs,RunoffWs,RckDepWs,PctAlluvCoastWs,RdDensWsRp100",NA,"-0.802238036097347,0.600137025987747,0.583523429005336,-0.414233564323501,0.41177088671111,0.393985948504028","0.675147349549041,-0.512267749846206,-0.337886644830376,-0.306552752227705,0.289935667575386,0.265045676742959","0.571809948823831,0.563707246492044,-0.42959496166713,-0.394520782367125,-0.312631953794882,-0.153536043707531",NA,"WtDepWs,ElevWs,PctGlacLakeFineWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws","RunoffWs,PopDen2010Ws,PctUrbHi2011WsRp100,PctUrbOp2011WsRp100,PctImp2006WsRp100,PctUrbLo2011WsRp100","-0.526088221516522,-0.495286025834095,0.45051814277029,0.432889977588475,0.42656776058222,-0.422932176508542","-0.660511328181863,0.500313234992805,0.491098023278109,0.468857972244458,0.440568567973347,0.438808714567708"
"30","DE",3,"atsn","fixed_factors",1726,9282,5.37775202780997,11761.3991092275,26974.7982184549,0.901164597457318,0.963976548783728,0.98643600492264,2587,744,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctIce2011Ws,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,WtDepWs,RckDepWs,PctAlluvCoastWs,BFIWs","PctIce2011Ws,WtDepWs,RunoffWs,RckDepWs,PctAlluvCoastWs,RdDensWsRp100",NA,"-0.81325215427444,0.622573549760422,0.563990030983559,-0.431022953338966,-0.412493688225671,0.374136531927817","-0.53534919614338,0.532551248289881,0.448832761091384,-0.371726595888912,-0.367292833745426,0.173139070119056","0.564783740305011,0.466587306009693,-0.403736299500493,-0.365780163974638,-0.27411116543158,-0.147949860507771",NA,"WtDepWs,ElevWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,PctGlacLakeFineWs","RunoffWs,RdDensWsRp100,PctUrbOp2011WsRp100,PermWs,PopDen2010Ws,PctImp2006WsRp100","-0.517635313357399,-0.491651556332348,-0.473845829121396,-0.415014799495566,0.39954070918386,0.373243131597886","-0.723350883940261,0.686712056611956,0.673728977775079,0.584294727781083,0.57878094165795,0.534229113239364"
